Name,Wikipedia link (en),Redirected,Redirect link,Is it in Wikidata?
Candidiasis,https://en.wikipedia.org/wiki/Candidiasis,No,https://en.wikipedia.org/wiki/Candidiasis,Yes
Canga's bead symptom,https://en.wikipedia.org/wiki/Canga%27s_bead_symptom,No,https://en.wikipedia.org/wiki/Canga%27s_bead_symptom
Canine distemper,https://en.wikipedia.org/wiki/Canine_distemper,No,https://en.wikipedia.org/wiki/Canine_distemper
Cannabis dependence,https://en.wikipedia.org/wiki/Cannabis_dependence,Yes,https://en.wikipedia.org/wiki/Cannabis_use_disorder,Yes
Cannabis withdrawal,https://en.wikipedia.org/wiki/Cannabis_withdrawal,Yes,https://en.wikipedia.org/wiki/Effects_of_cannabis
Capillary leak syndrome,https://en.wikipedia.org/wiki/Capillary_leak_syndrome,No,https://en.wikipedia.org/wiki/Capillary_leak_syndrome,Yes
Caplan's syndrome,https://en.wikipedia.org/wiki/Caplan%27s_syndrome,No,https://en.wikipedia.org/wiki/Caplan%27s_syndrome,Yes
Carbamoyl phosphate synthetase deficiency,https://en.wikipedia.org/wiki/Carbamoyl_phosphate_synthetase_deficiency,Yes,https://en.wikipedia.org/wiki/Ornithine_translocase_deficiency,Yes
Carbohydrate deficient glycoprotein syndrome,https://en.wikipedia.org/wiki/Carbohydrate_deficient_glycoprotein_syndrome,Yes,https://en.wikipedia.org/wiki/Congenital_disorder_of_glycosylation,Yes
Carcinoid syndrome,https://en.wikipedia.org/wiki/Carcinoid_syndrome,No,https://en.wikipedia.org/wiki/Carcinoid_syndrome,Yes
"Carcinoma, squamous cell of head and neck","https://en.wikipedia.org/wiki/Carcinoma,_squamous_cell_of_head_and_neck",Yes,https://en.wikipedia.org/wiki/Squamous_cell_carcinoma,Yes
"Carcinoma, squamous cell","https://en.wikipedia.org/wiki/Carcinoma,_squamous_cell",Yes,https://en.wikipedia.org/wiki/Squamous_cell_carcinoma,Yes
Carcinophobia,https://en.wikipedia.org/wiki/Carcinophobia,Yes,https://en.wikipedia.org/wiki/Cancer_phobia,Yes
Cardiac amyloidosis,https://en.wikipedia.org/wiki/Cardiac_amyloidosis,No,https://en.wikipedia.org/wiki/Cardiac_amyloidosis
Cardiac arrest,https://en.wikipedia.org/wiki/Cardiac_arrest,No,https://en.wikipedia.org/wiki/Cardiac_arrest,Yes
Cardiac tamponade,https://en.wikipedia.org/wiki/Cardiac_tamponade,No,https://en.wikipedia.org/wiki/Cardiac_tamponade,Yes
Cardiofaciocutaneous syndrome,https://en.wikipedia.org/wiki/Cardiofaciocutaneous_syndrome,No,https://en.wikipedia.org/wiki/Cardiofaciocutaneous_syndrome,Yes
Cardiomyopathy,https://en.wikipedia.org/wiki/Cardiomyopathy,Yes,https://en.wikipedia.org/wiki/Cardiomyopathy,Yes
Arrhythmogenic right ventricular cardiomyopathy,https://en.wikipedia.org/wiki/Arrhythmogenic_right_ventricular_cardiomyopathy,Yes,https://en.wikipedia.org/wiki/Arrhythmogenic_cardiomyopathy,Yes
Dilated cardiomyopathy,https://en.wikipedia.org/wiki/Dilated_cardiomyopathy,No,https://en.wikipedia.org/wiki/Dilated_cardiomyopathy,Yes
Hypertrophic cardiomyopathy,https://en.wikipedia.org/wiki/Hypertrophic_cardiomyopathy,Yes,https://en.wikipedia.org/wiki/Hypertrophic_cardiomyopathy,Yes
Restrictive cardiomyopathy,https://en.wikipedia.org/wiki/Restrictive_cardiomyopathy,No,https://en.wikipedia.org/wiki/Restrictive_cardiomyopathy,Yes
Cardiospasm,https://en.wikipedia.org/wiki/Cardiospasm,Yes,https://en.wikipedia.org/wiki/Esophageal_achalasia,Yes
Caregiver syndrome,https://en.wikipedia.org/wiki/Caregiver_syndrome,Yes,https://en.wikipedia.org/wiki/Caregiver_stress
Carney syndrome,https://en.wikipedia.org/wiki/Carney_syndrome,Yes,https://en.wikipedia.org/wiki/Carney_complex,Yes
Carnitine palmitoyl transferase deficiency,https://en.wikipedia.org/wiki/Systemic_primary_carnitine_deficiency,No,https://en.wikipedia.org/wiki/Systemic_primary_carnitine_deficiency,Yes
Carnitine palmitoyltransferase I deficiency,https://en.wikipedia.org/wiki/Carnitine_palmitoyltransferase_I_deficiency,No,https://en.wikipedia.org/wiki/Carnitine_palmitoyltransferase_I_deficiency,Yes
Carnitine palmitoyltransferase II deficiency,https://en.wikipedia.org/wiki/Carnitine_palmitoyltransferase_II_deficiency,No,https://en.wikipedia.org/wiki/Carnitine_palmitoyltransferase_II_deficiency,Yes
Carnitine transporter deficiency,https://en.wikipedia.org/wiki/Carnitine_transporter_deficiency,Yes,https://en.wikipedia.org/wiki/Systemic_primary_carnitine_deficiency,Yes
Carnitine-acylcarnitine translocase deficiency,https://en.wikipedia.org/wiki/Carnitine-acylcarnitine_translocase_deficiency,No,https://en.wikipedia.org/wiki/Carnitine-acylcarnitine_translocase_deficiency,Yes
Carnosinase deficiency,https://en.wikipedia.org/wiki/Carnosinase_deficiency,Yes,https://en.wikipedia.org/wiki/Carnosinemia,Yes
Carnosinemia,https://en.wikipedia.org/wiki/Carnosinemia,No,https://en.wikipedia.org/wiki/Carnosinemia,Yes
Caroli disease,https://en.wikipedia.org/wiki/Caroli_disease,No,https://en.wikipedia.org/wiki/Caroli_disease,Yes
Carotenemia,https://en.wikipedia.org/wiki/Carotenemia,Yes,https://en.wikipedia.org/wiki/Carotenosis,Yes
Carotid artery dissection,https://en.wikipedia.org/wiki/Carotid_artery_dissection,No,https://en.wikipedia.org/wiki/Carotid_artery_dissection,Yes
Carpal tunnel syndrome,https://en.wikipedia.org/wiki/Carpal_tunnel_syndrome,No,https://en.wikipedia.org/wiki/Carpal_tunnel_syndrome,Yes
Carpenter syndrome,https://en.wikipedia.org/wiki/Carpenter_syndrome,No,https://en.wikipedia.org/wiki/Carpenter_syndrome,Yes
Carrington syndrome,https://en.wikipedia.org/wiki/Carrington_syndrome,Yes,https://en.wikipedia.org/wiki/Eosinophilic_pneumonia,Yes
Cartilage–hair hypoplasia,https://en.wikipedia.org/wiki/Cartilage%E2%80%93hair_hypoplasia,No,https://en.wikipedia.org/wiki/Cartilage%E2%80%93hair_hypoplasia,Yes
Castleman's disease,https://en.wikipedia.org/wiki/Castleman%27s_disease,Yes,https://en.wikipedia.org/wiki/Castleman_disease,Yes
Cri du chat,https://en.wikipedia.org/wiki/Cri_du_chat,Yes,https://en.wikipedia.org/wiki/Cri_du_chat_syndrome,Yes
Cat eye syndrome,https://en.wikipedia.org/wiki/Cat_eye_syndrome,No,https://en.wikipedia.org/wiki/Cat_eye_syndrome,Yes
Cat scratch disease,https://en.wikipedia.org/wiki/Cat_scratch_disease,Yes,https://en.wikipedia.org/wiki/Cat-scratch_disease,Yes
Cataract,https://en.wikipedia.org/wiki/Cataract,No,https://en.wikipedia.org/wiki/Cataract,Yes
Cataract congenital autosomal dominant,https://en.wikipedia.org/wiki/Congenital_cataract,No,https://en.wikipedia.org/wiki/Congenital_cataract
Cataract congenital dominant non nuclear,https://en.wikipedia.org/wiki/Congenital_cataract,No,https://en.wikipedia.org/wiki/Congenital_cataract
Cataract congenital Volkmann type,https://en.wikipedia.org/wiki/Congenital_cataract,No,https://en.wikipedia.org/wiki/Congenital_cataract
Cataract congenital with microphthalmia,https://en.wikipedia.org/wiki/Congenital_cataract,No,https://en.wikipedia.org/wiki/Congenital_cataract
Cataract microcornea syndrome,https://en.wikipedia.org/wiki/Cataract_microcornea_syndrome,Yes,https://en.wikipedia.org/wiki/Cataract-microcornea_syndrome,Yes
CATCH 22 syndrome,https://en.wikipedia.org/wiki/CATCH_22_syndrome,Yes,https://en.wikipedia.org/wiki/DiGeorge_syndrome,Yes
Catel–Manzke syndrome,https://en.wikipedia.org/wiki/Catel%E2%80%93Manzke_syndrome,No,https://en.wikipedia.org/wiki/Catel%E2%80%93Manzke_syndrome,Yes
Caudal duplication,https://en.wikipedia.org/wiki/Caudal_duplication,No,https://en.wikipedia.org/wiki/Caudal_duplication,Yes
Caudal regression syndrome,https://en.wikipedia.org/wiki/Caudal_regression_syndrome,No,https://en.wikipedia.org/wiki/Caudal_regression_syndrome,Yes
Causalgia,https://en.wikipedia.org/wiki/Causalgia,Yes,https://en.wikipedia.org/wiki/Complex_regional_pain_syndrome,Yes
Cavernous hemangioma,https://en.wikipedia.org/wiki/Cavernous_hemangioma,No,https://en.wikipedia.org/wiki/Cavernous_hemangioma,Yes
Cavernous lymphangioma,https://en.wikipedia.org/wiki/Cavernous_lymphangioma,Yes,https://en.wikipedia.org/wiki/Lymphangioma,Yes
Cavernous sinus thrombosis,https://en.wikipedia.org/wiki/Cavernous_sinus_thrombosis,No,https://en.wikipedia.org/wiki/Cavernous_sinus_thrombosis,Yes
Cayler syndrome,https://en.wikipedia.org/wiki/Cayler_syndrome,Yes,https://en.wikipedia.org/wiki/Asymmetric_crying_facies,Yes
CCHS,https://en.wikipedia.org/wiki/Ondine%27s_curse,Yes,https://en.wikipedia.org/wiki/Central_hypoventilation_syndrome,Yes
CDG syndrome type 1A,https://en.wikipedia.org/wiki/CDG_syndrome_type_1A,Yes,https://en.wikipedia.org/wiki/PMM2_deficiency,Yes
CDG syndrome,https://en.wikipedia.org/wiki/CDG_syndrome,Yes,https://en.wikipedia.org/wiki/Congenital_disorder_of_glycosylation,Yes
Celiac disease epilepsy occipital calcifications,https://en.wikipedia.org/wiki/Gluten-sensitive_enteropathy%E2%80%93associated_conditions#Visual_and_auditory_disturbances,No,https://en.wikipedia.org/wiki/Gluten-sensitive_enteropathy%E2%80%93associated_conditions#Visual_and_auditory_disturbances
Celiac sprue,https://en.wikipedia.org/wiki/Coeliac_disease,No,https://en.wikipedia.org/wiki/Coeliac_disease,Yes
Cenani–Lenz syndactylism,https://en.wikipedia.org/wiki/Cenani%E2%80%93Lenz_syndactylism,No,https://en.wikipedia.org/wiki/Cenani%E2%80%93Lenz_syndactylism,Yes
Central core disease,https://en.wikipedia.org/wiki/Central_core_disease,No,https://en.wikipedia.org/wiki/Central_core_disease,Yes
Central diabetes insipidus,https://en.wikipedia.org/wiki/Central_diabetes_insipidus,No,https://en.wikipedia.org/wiki/Central_diabetes_insipidus,Yes
Central serous chorioretinopathy,https://en.wikipedia.org/wiki/Central_serous_chorioretinopathy,No,https://en.wikipedia.org/wiki/Central_serous_chorioretinopathy
Centronuclear myopathy,https://en.wikipedia.org/wiki/Centronuclear_myopathy_(including_myotubular_myopathy),Yes,https://en.wikipedia.org/wiki/Centronuclear_myopathy,Yes
Ceramidase deficiency,https://en.wikipedia.org/wiki/Ceramidase_deficiency,Yes,https://en.wikipedia.org/wiki/Farber_disease,Yes
Ceramide trihexosidosis,https://en.wikipedia.org/wiki/Ceramide_trihexosidosis,Yes,https://en.wikipedia.org/wiki/Fabry_disease,Yes
Ceraunophobia,https://en.wikipedia.org/wiki/Ceraunophobia,Yes,https://en.wikipedia.org/wiki/Astraphobia,Yes
Cerebellar agenesis,https://en.wikipedia.org/wiki/Cerebellar_agenesis,No,https://en.wikipedia.org/wiki/Cerebellar_agenesis
Cerebellar degeneration,https://en.wikipedia.org/wiki/Cerebellar_degeneration,No,https://en.wikipedia.org/wiki/Cerebellar_degeneration
Cerebellar hypoplasia,https://en.wikipedia.org/wiki/Cerebellar_hypoplasia,No,https://en.wikipedia.org/wiki/Cerebellar_hypoplasia,Yes
"Cerebral amyloid angiopathy, familial","https://en.wikipedia.org/wiki/Cerebral_amyloid_angiopathy,_familial",Yes,https://en.wikipedia.org/wiki/Cerebral_amyloid_angiopathy,Yes
Cerebral amyloid angiopathy,https://en.wikipedia.org/wiki/Cerebral_amyloid_angiopathy,No,https://en.wikipedia.org/wiki/Cerebral_amyloid_angiopathy,Yes
Cerebral aneurysm,https://en.wikipedia.org/wiki/Cerebral_aneurysm,Yes,https://en.wikipedia.org/wiki/Intracranial_aneurysm,Yes
Cerebral autosomal dominant arteriopathy with subcortical infarcts and leukoencephalopathy,https://en.wikipedia.org/wiki/Cerebral_autosomal_dominant_arteriopathy_with_subcortical_infarcts_and_leukoencephalopathy,Yes,https://en.wikipedia.org/wiki/CADASIL,Yes
Cerebral cavernous malformation,https://en.wikipedia.org/wiki/Cerebral_cavernous_malformation,Yes,https://en.wikipedia.org/wiki/Cavernous_hemangioma,Yes
Cerebral cavernous malformations,https://en.wikipedia.org/wiki/Cerebral_cavernous_malformations,Yes,https://en.wikipedia.org/wiki/Cavernous_hemangioma,Yes
Cerebral gigantism,https://en.wikipedia.org/wiki/Cerebral_gigantism,Yes,https://en.wikipedia.org/wiki/Sotos_syndrome,Yes
Cerebral hypoxia,https://en.wikipedia.org/wiki/Cerebral_hypoxia,No,https://en.wikipedia.org/wiki/Cerebral_hypoxia,Yes
Cerebral palsy,https://en.wikipedia.org/wiki/Cerebral_palsy,No,https://en.wikipedia.org/wiki/Cerebral_palsy,Yes
Cerebral thrombosis,https://en.wikipedia.org/wiki/Cerebral_thrombosis,Yes,https://en.wikipedia.org/wiki/Thrombus,Yes
Cerebral ventricle neoplasms,https://en.wikipedia.org/wiki/Cerebral_ventricle_neoplasms,Yes,https://en.wikipedia.org/wiki/Ventricular_system
Cerebro facio articular syndrome,https://en.wikipedia.org/wiki/Cerebro_facio_articular_syndrome,Yes,https://en.wikipedia.org/wiki/Pashayan_syndrome,Yes
Cerebro-costo-mandibular syndrome,https://en.wikipedia.org/wiki/Cerebro-costo-mandibular_syndrome,No,https://en.wikipedia.org/wiki/Cerebro-costo-mandibular_syndrome,Yes
Cerebro-oculo-facio-skeletal syndrome,https://en.wikipedia.org/wiki/Cerebro-oculo-facio-skeletal_syndrome,Yes,https://en.wikipedia.org/wiki/Cockayne_syndrome,Yes
"Ceroid lipofuscinois, neuronal 1, infantile","https://en.wikipedia.org/wiki/Ceroid_lipofuscinois,_neuronal_1,_infantile",Yes,https://en.wikipedia.org/wiki/Neuronal_ceroid_lipofuscinosis#Types
"Ceroid lipofuscinois, neuronal 2, late infantile","https://en.wikipedia.org/wiki/Ceroid_lipofuscinois,_neuronal_2,_late_infantile",Yes,https://en.wikipedia.org/wiki/Neuronal_ceroid_lipofuscinosis#Types
"Ceroid lipofuscinois, neuronal 3, juvenile","https://en.wikipedia.org/wiki/Ceroid_lipofuscinois,_neuronal_3,_juvenile",Yes,https://en.wikipedia.org/wiki/Neuronal_ceroid_lipofuscinosis#Types
"Ceroid lipofuscinois, neuronal 4, adult type","https://en.wikipedia.org/wiki/Ceroid_lipofuscinois,_neuronal_4,_adult_type",Yes,https://en.wikipedia.org/wiki/Neuronal_ceroid_lipofuscinosis#Types
"Ceroid lipofuscinois, neuronal 5, late infantile","https://en.wikipedia.org/wiki/Ceroid_lipofuscinois,_neuronal_5,_late_infantile",Yes,https://en.wikipedia.org/wiki/Neuronal_ceroid_lipofuscinosis#Types
"Ceroid lipofuscinois, neuronal 6, late infantile","https://en.wikipedia.org/wiki/Ceroid_lipofuscinois,_neuronal_6,_late_infantile",Yes,https://en.wikipedia.org/wiki/Neuronal_ceroid_lipofuscinosis#Types
"Ceroid lipofuscinois, neuronal","https://en.wikipedia.org/wiki/Ceroid_lipofuscinois,_neuronal",Yes,https://en.wikipedia.org/wiki/Neuronal_ceroid_lipofuscinosis,Yes
"Ceroid lipofuscinosis, neuronal 4","https://en.wikipedia.org/wiki/Ceroid_lipofuscinosis,_neuronal_4",Yes,https://en.wikipedia.org/wiki/Neuronal_ceroid_lipofuscinosis#Types
Cervical cancer,https://en.wikipedia.org/wiki/Cervical_cancer,No,https://en.wikipedia.org/wiki/Cervical_cancer,Yes
Cervical spinal stenosis,https://en.wikipedia.org/wiki/Cervical_spinal_stenosis,No,https://en.wikipedia.org/wiki/Cervical_spinal_stenosis,Yes
Cervical vertebral fusion,https://en.wikipedia.org/wiki/Cervical_vertebral_fusion,Yes,https://en.wikipedia.org/wiki/Klippel%E2%80%93Feil_syndrome,Yes
Cervicooculoacoustic syndrome,https://en.wikipedia.org/wiki/Cervicooculoacoustic_syndrome,Yes,https://en.wikipedia.org/wiki/Wildervanck_syndrome,Yes
Chagas disease,https://en.wikipedia.org/wiki/Chagas_disease,No,https://en.wikipedia.org/wiki/Chagas_disease,Yes
Chalazion,https://en.wikipedia.org/wiki/Chalazion,No,https://en.wikipedia.org/wiki/Chalazion,Yes
Chanarin–Dorfman syndrome ichthyosis,https://en.wikipedia.org/wiki/Chanarin%E2%80%93Dorfman_syndrome_ichthyosis,Yes,https://en.wikipedia.org/wiki/Neutral_lipid_storage_disease,Yes
Chancroid,https://en.wikipedia.org/wiki/Chancroid,No,https://en.wikipedia.org/wiki/Chancroid,Yes
Chandler's syndrome,https://en.wikipedia.org/wiki/Chandler%27s_syndrome,Yes,https://en.wikipedia.org/wiki/Iridocorneal_endothelial_syndrome,Yes
Chang–Davidson–Carlson syndrome,https://en.wikipedia.org/wiki/Chang%E2%80%93Davidson%E2%80%93Carlson_syndrome,Yes,https://en.wikipedia.org/wiki/Bardet%E2%80%93Biedl_syndrome,Yes
Chaotic atrial tachycardia,https://en.wikipedia.org/wiki/Chaotic_atrial_tachycardia,Yes,https://en.wikipedia.org/wiki/Tachycardia
Char syndrome,https://en.wikipedia.org/wiki/Char_syndrome,No,https://en.wikipedia.org/wiki/Char_syndrome,Yes
Charcot disease,https://en.wikipedia.org/wiki/Charcot%E2%80%93Marie%E2%80%93Tooth_disease,No,https://en.wikipedia.org/wiki/Charcot%E2%80%93Marie%E2%80%93Tooth_disease,Yes
Charcot–Marie–Tooth disease deafness dominant type,https://en.wikipedia.org/wiki/Charcot%E2%80%93Marie%E2%80%93Tooth_disease,No,https://en.wikipedia.org/wiki/Charcot%E2%80%93Marie%E2%80%93Tooth_disease,Yes
Charcot–Marie–Tooth disease deafness mental retardation,https://en.wikipedia.org/wiki/Charcot%E2%80%93Marie%E2%80%93Tooth_disease,No,https://en.wikipedia.org/wiki/Charcot%E2%80%93Marie%E2%80%93Tooth_disease,Yes
Charcot–Marie–Tooth disease deafness recessive type,https://en.wikipedia.org/wiki/Charcot%E2%80%93Marie%E2%80%93Tooth_disease,No,https://en.wikipedia.org/wiki/Charcot%E2%80%93Marie%E2%80%93Tooth_disease,Yes
Charcot–Marie–Tooth type 1 aplasia cutis congenita,https://en.wikipedia.org/wiki/Charcot%E2%80%93Marie%E2%80%93Tooth_disease,No,https://en.wikipedia.org/wiki/Charcot%E2%80%93Marie%E2%80%93Tooth_disease,Yes
Charcot–Marie–Tooth disease type 1A,https://en.wikipedia.org/wiki/Charcot%E2%80%93Marie%E2%80%93Tooth_disease,No,https://en.wikipedia.org/wiki/Charcot%E2%80%93Marie%E2%80%93Tooth_disease,Yes
Charcot–Marie–Tooth disease type 1B,https://en.wikipedia.org/wiki/Charcot%E2%80%93Marie%E2%80%93Tooth_disease,No,https://en.wikipedia.org/wiki/Charcot%E2%80%93Marie%E2%80%93Tooth_disease,Yes
Charcot–Marie–Tooth disease type 1C,https://en.wikipedia.org/wiki/Charcot%E2%80%93Marie%E2%80%93Tooth_disease,No,https://en.wikipedia.org/wiki/Charcot%E2%80%93Marie%E2%80%93Tooth_disease,Yes
Charcot–Marie–Tooth disease type 2A,https://en.wikipedia.org/wiki/Charcot%E2%80%93Marie%E2%80%93Tooth_disease,No,https://en.wikipedia.org/wiki/Charcot%E2%80%93Marie%E2%80%93Tooth_disease,Yes
Charcot–Marie–Tooth disease type 2B1,https://en.wikipedia.org/wiki/Charcot%E2%80%93Marie%E2%80%93Tooth_disease,No,https://en.wikipedia.org/wiki/Charcot%E2%80%93Marie%E2%80%93Tooth_disease,Yes
Charcot–Marie–Tooth disease type 2B2,https://en.wikipedia.org/wiki/Charcot%E2%80%93Marie%E2%80%93Tooth_disease,No,https://en.wikipedia.org/wiki/Charcot%E2%80%93Marie%E2%80%93Tooth_disease,Yes
Charcot–Marie–Tooth disease type 2C,https://en.wikipedia.org/wiki/Charcot%E2%80%93Marie%E2%80%93Tooth_disease,No,https://en.wikipedia.org/wiki/Charcot%E2%80%93Marie%E2%80%93Tooth_disease,Yes
Charcot–Marie–Tooth disease type 2D,https://en.wikipedia.org/wiki/Charcot%E2%80%93Marie%E2%80%93Tooth_disease,No,https://en.wikipedia.org/wiki/Charcot%E2%80%93Marie%E2%80%93Tooth_disease,Yes
Charcot–Marie–Tooth disease type 4A,https://en.wikipedia.org/wiki/Charcot%E2%80%93Marie%E2%80%93Tooth_disease,No,https://en.wikipedia.org/wiki/Charcot%E2%80%93Marie%E2%80%93Tooth_disease,Yes
Charcot–Marie–Tooth disease type 4B,https://en.wikipedia.org/wiki/Charcot%E2%80%93Marie%E2%80%93Tooth_disease,No,https://en.wikipedia.org/wiki/Charcot%E2%80%93Marie%E2%80%93Tooth_disease,Yes
Charcot–Marie–Tooth disease with ptosis and parkinsonism,https://en.wikipedia.org/wiki/Charcot%E2%80%93Marie%E2%80%93Tooth_disease,No,https://en.wikipedia.org/wiki/Charcot%E2%80%93Marie%E2%80%93Tooth_disease,Yes
"Charcot–Marie–Tooth disease, intermediate form",https://en.wikipedia.org/wiki/Charcot%E2%80%93Marie%E2%80%93Tooth_disease,No,https://en.wikipedia.org/wiki/Charcot%E2%80%93Marie%E2%80%93Tooth_disease,Yes
"Charcot–Marie–Tooth disease, neuronal, type A",https://en.wikipedia.org/wiki/Charcot%E2%80%93Marie%E2%80%93Tooth_disease,No,https://en.wikipedia.org/wiki/Charcot%E2%80%93Marie%E2%80%93Tooth_disease,Yes
"Charcot–Marie–Tooth disease, neuronal, type B",https://en.wikipedia.org/wiki/Charcot%E2%80%93Marie%E2%80%93Tooth_disease,No,https://en.wikipedia.org/wiki/Charcot%E2%80%93Marie%E2%80%93Tooth_disease,Yes
"Charcot–Marie–Tooth disease, neuronal, type D",https://en.wikipedia.org/wiki/Charcot%E2%80%93Marie%E2%80%93Tooth_disease,No,https://en.wikipedia.org/wiki/Charcot%E2%80%93Marie%E2%80%93Tooth_disease,Yes
"Charcot–Marie–Tooth disease, X-linked type 2, recessive",https://en.wikipedia.org/wiki/Charcot%E2%80%93Marie%E2%80%93Tooth_disease,No,https://en.wikipedia.org/wiki/Charcot%E2%80%93Marie%E2%80%93Tooth_disease,Yes
"Charcot–Marie–Tooth disease, X-linked type 3, recessive",https://en.wikipedia.org/wiki/Charcot%E2%80%93Marie%E2%80%93Tooth_disease,No,https://en.wikipedia.org/wiki/Charcot%E2%80%93Marie%E2%80%93Tooth_disease,Yes
Charcot–Marie–Tooth disease,https://en.wikipedia.org/wiki/Charcot%E2%80%93Marie%E2%80%93Tooth_disease,No,https://en.wikipedia.org/wiki/Charcot%E2%80%93Marie%E2%80%93Tooth_disease,Yes
"Charcot–Marie–Tooth peroneal muscular atrophy, X-linked",https://en.wikipedia.org/wiki/Charcot%E2%80%93Marie%E2%80%93Tooth_disease,No,https://en.wikipedia.org/wiki/Charcot%E2%80%93Marie%E2%80%93Tooth_disease,Yes
