diseaseLabel,disease,symptomsLabel,symptoms,treatmentLabel,treatment,differentFromLabel,differentFrom,riskLabel,risk,causeLabel,cause,diagnosisLabel,diagnosis,icd9,icd10,umls,mesh,nci,link,description,alsoKnownAs
Lymphœdème chronique progressif,Q5113997, , , , , , , , , , , , , , , , , ,https://fr.wikipedia.org/wiki/Lymph%C5%93d%C3%A8me_chronique_progressif, ,Pattes à jus
encéphalopathie traumatique chronique,Q5114004, , , , , , , , , , , , , ,G93.49, ,D000070627, ,https://fr.wikipedia.org/wiki/Enc%C3%A9phalopathie_traumatique_chronique, ,dementia pugilistica
lymphoscrotum,Q5118576, , , , , , , , , , , , , , ,C1997700, , , , ,éléphantiasis pénoscrotal
maladie des terrassiers,Q5129816, , , , , , , , , , , , , , , , , , ,fracture de fatigue de la charnière cervico-dorsale,fracture du terrassier
carcinome papillaire du rein à cellules claires,Q5130802, , , , , , , , , , , , , ,C64,CL536355, , , , , 
clips d'anévrisme,Q5134392, , , , , , , , , , , , , , , , , , , , 
syndrome de Raynaud,Q5142470, , , , ,maladie de Raynaud,Q1053824, , , , , , , , , , , ,https://fr.wikipedia.org/wiki/Syndrome_de_Raynaud,trouble de la circulation sanguine,phénomene de Raynaud
Q5145912,Q5145912, , , , , , , , , , , , , , , , , , , , 
sphérulose collagène,Q5145914, , , , , , , , , , , , , , ,C2960502, , , , , 
colpocéphalie,Q5149292, , , , , , , , , , , , , , ,C0431384,C535973, , , , 
hyperlipidémie combinée,Q5150905, , , , , , , , , , , , , , , , , , , ,hyperlipidémie mixte
comédocarcinome,Q5151410,nécrose,Q178069, , , , , , , , , , , , ,C0334370, ,C4188, , , 
Tumeur épithéliale mixte,Q5156568, , , , , , , , , , , , , , ,C1368354,D018193,C6930,https://fr.wikipedia.org/wiki/Tumeur_%C3%A9pith%C3%A9liale_mixte, , 
Q5156653,Q5156653, , , , , , , , , , , , , , , , , , , , 
ostéite condensante,Q5159188, , , , , , , , , , , , , , , , , , ,maladie de la mâchoire,Ostéïte condensante
anémie dysérythropoïétique congénitale type 4,Q5160426, , , , , , , , , , , , , , , , ,C157148, , , 
parésie de l'oblique supérieur congénitale,Q5160431, , , , , , , , , , , , , ,H49.1, , , , , ,Paralysie congénitale du nerf trochléaire
anémie hémolytique congénitale,Q5160435, , , , , , , , , , , , ,"282,282.9",D58.9,"C0002881,C4020827",D000745,C34379, , ,anémie hémolytique constitutionnelle
anomalies morphologiques congénitales des membres,Q5160441, , , , , , , , , , , , , , ,C0206762,D017880, , , , 
Onychodysplasie congénitale,Q5160446, , , , , , , , , , , , , ,Q84.6,C1853984,C538333, , , ,Syndrome d'Iso-Kikuchi
nævus congénital mélanocytaire,Q5160447, , , , , , , , , , , , , , , , ,C3944,https://fr.wikipedia.org/wiki/N%C3%A6vus_g%C3%A9ant_cong%C3%A9nital, , 
histiocytose langerhansienne congénitale,Q5160450, , , , , , , , , , , , ,277.89,C96.5,C1275336,C535843, , ,maladie,Syndrome de Hashimoto-Pritzker
stomatite de contact,Q5164851, , , , , , , , , , , , , , ,C1290773, , , , , 
fièvre hémorragique d'Argentine,Q2583514,"anorexie,céphalée,exanthème,fatigue,fièvre,hémorragie gastrique,insuffisance rénale aiguë,leucopénie,malaise,melæna,myalgie,nausée,pétéchie,syndrome confusionnel,thrombopénie,vomissement,état stuporeux,œdème du poumon","Q1163908,Q127076,Q1412657,Q160796,Q186889,Q1883970,Q254327,Q2673323,Q268594,Q38933,Q424337,Q474959,Q496812,Q585285,Q653197,Q857667,Q86,Q9690","plasma sanguin,ribavirine","Q421862,Q79749", , , , ,Argentinian mammarenavirus,Q51929761,"analyse d'urine,culture virale,examen clinique,hémogramme,méthode immuno-enzymatique ELISA","Q332126,Q7933598,Q835153,Q842424,Q886518", ,A96.0,C0019097, , ,https://fr.wikipedia.org/wiki/Fi%C3%A8vre_h%C3%A9morragique_d%27Argentine,zoonose et maladie infectieuse sévissant en Argentine. Elle est provoquée par le Virus Junin ( un Arenavirus,"mal de los Rastrojos,maladie d'O'Higgins,maladie du chaume"
pasteurellose,Q2589418,"arthralgie,fièvre,pneumonie,tachycardie","Q12192,Q209583,Q38933,Q683498", , , , , , ,"Pasteurella,Pasteurella multocida","Q2477372,Q310656", , ,027.2,A28.0,C0030636,D010326, ,https://fr.wikipedia.org/wiki/Pasteurellose, , 
leishmaniose cutanée,Q2590966,"Papule,cicatrice,ulcère cutané","Q206060,Q6452285,Q997862","Méglumine,amphotéricine B,dapsone,fluconazole,itraconazole,kétoconazole,pentamidine","Q288875,Q407883,Q411229,Q411478,Q412223,Q416206,Q422226", , , , ,"Leishmania,Leishmania aethiopica,Leishmania braziliensis,Leishmania mexicana,Leishmania tropica","Q1950818,Q2493686,Q2493699,Q2493771,Q524818","Test de fixation du complément,anamnèse,examen clinique,immunofluorescence,microscope optique,méthode immuno-enzymatique ELISA","Q188952,Q332126,Q592324,Q835153,Q904197,Q912313",085.2,B55.1,"C0023283,C0023285",D016773,"C34768,C34770",https://fr.wikipedia.org/wiki/Leishmaniose_cutan%C3%A9e,forme la plus commune de leishmaniose,"Bouton d'Alep,Bouton d'Orient,Clou de Biskra,Leishmaniose cutanee"
yersiniose,Q2600216,"appendicite,arthralgie,céphalée,diarrhée,douleur abdominale,empoisonnement,exanthème,fièvre,frissonnement,gastro-entérite,hépatomégalie,lymphadénite mésentérique,myalgie,pharyngite,sepsis,érythème noueux","Q114953,Q121041,Q1362864,Q1363738,Q156103,Q183134,Q183425,Q2085267,Q2260058,Q2891261,Q38933,Q40878,Q474959,Q653197,Q683498,Q86","ceftriaxone,ciprofloxacine,doxycycline,péfloxacine","Q256602,Q2601859,Q421713,Q422442", , , , ,Yersinia enterocolitica,Q135177,"culture microbiologique,examen clinique,hémogramme,méthode immuno-enzymatique ELISA,ponction lombaire,réaction en chaîne par polymérase","Q1125312,Q176996,Q332126,Q719444,Q835153,Q886518", , , ,D015009, ,https://fr.wikipedia.org/wiki/Yersiniose, , 
pneumonie virale,Q2603200,pneumonie,Q12192, , , , , , ,virus,Q808, , ,"480,480.8,480.9",J12.9,C0032310,D011024, , , , 
Gnathostomose,Q2665559,"dermatite,douleur abdominale,nausée,tuméfaction,vomissement","Q109186,Q127076,Q183425,Q186889,Q229256","albendazole,ivermectine","Q411629,Q415178", , , , ,"Gnathostoma hispidum,Gnathostoma spinigerum","Q5574154,Q5574160","Western blot,imagerie par résonance magnétique,méthode immuno-enzymatique ELISA,tomodensitométrie","Q161238,Q32566,Q332126,Q48743",128.1,B83.1,C0018013,D058429,C128395,https://fr.wikipedia.org/wiki/Gnathostomose, , 
arachnoïdite,Q2669284, , , , , , , , , , , , , ,"G03,G03.9","C0003708,C0270617",D001100,C37913, ,maladie, 
fièvre hémorragique bolivienne,Q2700304,"alopécie,exanthème,fièvre,hémorragie,hémorragie digestive,épistaxis","Q1495657,Q166019,Q202013,Q2697787,Q38933,Q653197","plasma sanguin,ribavirine","Q421862,Q79749", , , , ,"Virus Machupo,virus Chapare","Q24719938,Q3560886","culture virale,examen clinique,méthode immuno-enzymatique ELISA","Q332126,Q7933598,Q835153", ,A96.1,C0282192, , ,https://fr.wikipedia.org/wiki/Fi%C3%A8vre_h%C3%A9morragique_bolivienne,fièvre hémorragique et une maladie infectieuse zoonotique de Bolivie,"Fièvre bolivienne,Fièvre de Ordog,Fièvre hémorragique de Bolivie,Typhus noir,Virus de Machupo"
encéphalite de La Crosse,Q2713959,"coma,paralysie","Q107231,Q159557", , , , , , ,Q69351055,Q69351055, , ,062.5,A83.5,C0014053,D004670, , , , 
chromomycose,Q2726043, , ,fluorocytosine,Q238490, , , , , , , , ,117.2,"B43.0,B43.1,B43.2,B43.8,B43.9",C0008582,D002862, ,https://fr.wikipedia.org/wiki/Chromomycose,maladie de la peau causée par des champignons, 
fièvre hémorragique d'Omsk,Q2741820,"céphalée,exanthème,fièvre,frissonnement,myalgie,nausée,syndrome méningé,étourdissement","Q10916362,Q186889,Q2260058,Q32069,Q38933,Q474959,Q653197,Q86", , , , , , ,Omsk hemorrhagic fever virus,Q18417346,"culture virale,examen clinique,hémogramme,réaction en chaîne par polymérase","Q176996,Q7933598,Q835153,Q886518",065.1,A98.1,C0019103,D006481, ,https://fr.wikipedia.org/wiki/Fi%C3%A8vre_h%C3%A9morragique_d%27Omsk, ,Fievre hemorragique d'Omsk
Polyarthrite épidémique,Q2744442,"adénopathie,arthralgie,diarrhée,empoisonnement,encéphalite,exanthème,fièvre,glomérulonéphrite,mal de gorge,méningite,rhinite,splénomégalie","Q1129121,Q114085,Q114953,Q1292082,Q199615,Q38933,Q40878,Q48143,Q605006,Q653197,Q683498,Q847726", , , , , , ,Ross River virus,Q660537,"méthode immuno-enzymatique ELISA,réaction en chaîne par polymérase","Q176996,Q332126", , , , , ,https://fr.wikipedia.org/wiki/Polyarthrite_%C3%A9pid%C3%A9mique, ,Polyarthrite epidemique
ehrlichiose,Q2845432,"céphalée,fatigue,fièvre,myalgie,nausée,toux","Q186889,Q35805,Q38933,Q474959,Q86,Q9690","carbapénème,chloramphénicol,céfépime,doxycycline,tétracycline,vancomycine","Q193045,Q2552927,Q274515,Q410897,Q422442,Q424027", , , , ,"Ehrlichia canis,Ehrlichia chaffeensis,Ehrlichia ewingii,Ehrlichia muris,Ehrlichia phagocytophila","Q16966900,Q5348627,Q5348629,Q5348630,Q62889117","méthode immuno-enzymatique ELISA,réaction en chaîne par polymérase","Q176996,Q332126","082.4,082.40","A48.8,A77.4,A77.40",C0085399,D016873, ,https://fr.wikipedia.org/wiki/Ehrlichiose,"maladie, zoonose induite par des bactéries (les Ehrlichia) intracellulaires obligatoires. Les ehrlichioses semblent dans la plupart des cas être des maladies vectorielles (maladies à tiques plus précisément)","anaplasmose,cowdriose"
arbovirose,Q2859732, , , , , , , , ,arbovirus,Q630622, , , , ,C0003723,D001102,C34396,https://fr.wikipedia.org/wiki/Arbovirose,maladies virales transmises par les arthropodes, 
muguet buccal,Q2886899, , ,"chlorhexidine,clotrimazole,fluconazole,itraconazole,kétoconazole,miconazole,nystatine","Q15646788,Q251005,Q407883,Q410534,Q411229,Q411478,Q413546", , , , , , , , ,112.0,"B37.0,B37.9",C0006849,D002180,C28137,https://fr.wikipedia.org/wiki/Muguet_buccal,candidoses oro-pharyngiennes qui sont les localisations cliniques de loin les plus fréquentes étant donné le territoire préférentiel des levures commensales,Candidose buccale
Cyclosporose,Q3008595,"diarrhée,douleur abdominale,déshydratation,flatulence,nausée,syndrome grippal,vomissement","Q127076,Q160184,Q183425,Q186889,Q194290,Q3508755,Q40878",Co-trimoxazole,Q898623, , , , ,Cyclospora cayetanensis,Q3008600,"examen des selles,réaction en chaîne par polymérase","Q176996,Q2563658",007.5,A07.4,C0343398,D021866,C128409,https://fr.wikipedia.org/wiki/Cyclosporose, , 
distomatose,Q3030745, , , , , , , , ,Trematoda,Q207547, , ,"121.8,121.9", ,C0040820,D014201, ,https://fr.wikipedia.org/wiki/Distomatose,groupe de maladies,"Trematodiases,trématodose,trématodoses"
encéphalite virale,Q3053951, , , , , , , , , , , , , , ,C0014055,D018792,C34576,https://fr.wikipedia.org/wiki/Enc%C3%A9phalite_virale, , 
fièvre hémorragique vénézuelienne,Q3067401,"adénopathie,arthralgie,crampe,céphalée,douleur abdominale,faiblesse musculaire,fièvre,hématémèse,hémorragie,mal de gorge,malaise,melæna,ménorragie,nausée,pétéchie,vomissement,épistaxis","Q1163908,Q127076,Q1292082,Q1412657,Q1494682,Q1570161,Q166019,Q183425,Q186889,Q2006818,Q202013,Q2673323,Q270421,Q38933,Q683498,Q847726,Q86", , , , , , ,Guanarito mammarenavirus,Q24719641, , , ,A96.8,C0042470, , ,https://fr.wikipedia.org/wiki/Fi%C3%A8vre_h%C3%A9morragique_v%C3%A9n%C3%A9zu%C3%A9lienne,"zoonose et maladie humaine identifiée pour la première fois en 1989, répandue dans plusieurs zones rurales du centre du Venezuela et provoquée par le virus Guanarito, un arenavirus","Fièvre hémorragique du Venezuela,Fièvre hémorragique du Vénézuela"
fièvre de Pontiac,Q3073142, , , , , , , , , , , , ,"041.89,482.84",A48.2,C0343528,D007876,C128335,https://fr.wikipedia.org/wiki/Fi%C3%A8vre_de_Pontiac,forme clinique rare et bénigne de légionellose, 
fièvre de Mayaro,Q3073143,"arthralgie,céphalée,douleur,fièvre,étourdissement,œdème","Q10916362,Q152234,Q38933,Q683498,Q81938,Q86", , , , , , ,Mayaro virus,Q18863953, , , ,A92.8, , , ,https://fr.wikipedia.org/wiki/Fi%C3%A8vre_de_Mayaro, ,"Fievre de Mayaro,Fièvre De Mayaro,Fièvre de mayaro"
typhus murin,Q3084532,"céphalée,empoisonnement,exanthème,fièvre,frissonnement,hépatomégalie,macule,nausée,pétéchie,vomissement","Q114953,Q127076,Q1362864,Q1412657,Q1515219,Q186889,Q2260058,Q38933,Q653197,Q86","chloramphénicol,ciprofloxacine,doxycycline","Q256602,Q274515,Q422442", , , , ,Rickettsia typhi,Q3010410,"examen clinique,immunofluorescence,méthode immuno-enzymatique ELISA,réaction en chaîne par polymérase","Q176996,Q332126,Q592324,Q835153", ,A75.2, ,D014437, ,https://fr.wikipedia.org/wiki/Typhus_murin,"zoonose rickettsienne des rats, due à Rickettsia typhi", 
anisakiase,Q3091959,"allergie,diarrhée,douleur abdominale,fièvre,nausée,vomissement,éosinophilie","Q127076,Q183425,Q186889,Q38933,Q40878,Q42982,Q505142","albendazole,flubendazole,ivermectine,mébendazole","Q241992,Q411629,Q415178,Q422194", , , , ,Anisakis,Q548871,"endoscopie digestive haute,hémogramme,méthode immuno-enzymatique ELISA,réaction en chaîne par polymérase","Q176996,Q332126,Q886518,Q938957",127.1,B81.0,"C0162576,C2711266,C2711591",D017129,C128393,https://fr.wikipedia.org/wiki/Anisakiase,parasitose, 
herpès néonatal,Q3134326, , , , , , , , , , , , , ,P35.2,"C0276225,C0495407,C2931185,C4275250", ,C115988,https://fr.wikipedia.org/wiki/Herp%C3%A8s_n%C3%A9onatal, ,"Herpès du nouveau-né,Herpès et grossesse,herpes congenital"
actinobacillose,Q3270160, , , , , , , , ,infection,Q166231, , , , ,C0001247,D000187, , ,maladie de bétail qui touche parfois l'homme, 
méningite virale,Q3301664, , , , , , , , , , , , ,"047.8,047.9,321.2","A87,A87.9",C0025297,D008587,C118298, , , 
orchiépididymite,Q3355380, , , , , , , , , , , , ,"604,604.90","N45,N45.3",C0149881, , ,https://fr.wikipedia.org/wiki/Orchi%C3%A9pididymite,infection des testicules et de l'épididyme,"orchi-epididymite,orquiepididimitis"
pleurésie tuberculeuse,Q3392410,"réaction allergique,épanchement pleural","Q1334541,Q4732121", , , , , , ,infection,Q166231, , ,"010.1,010.10,010.12,010.16,012.0,012.00",A15.6,"C0041326,C0152531",D014396,C26898,https://fr.wikipedia.org/wiki/Pleur%C3%A9sie_tuberculeuse, ,tuberculose pleurale
Trombidiose,Q3540280, , , , , , , , ,prouver,Q57013782, , , , ,C0041170,D014323, ,https://fr.wikipedia.org/wiki/Trombidiose, , 
botulisme infantile,Q3643111,"Ptosis,constipation,faiblesse musculaire,léthargie","Q15637420,Q178436,Q270421,Q622427", , , , , , ,Clostridium botulinum,Q131268, , , ,"A05.1,A48.51",C0238027, ,C128343, , , 
méningite bactérienne,Q3678510, , ,"Q1638852,ampicilline,ceftazidime,ceftriaxone,céfotaxime,oxacilline","Q1638852,Q244150,Q417968,Q418725,Q421713,Q808845", , , , , , , , ,"320,320.7,320.89,320.9","G00,G00.9",C0085437,D016920,C118297, , , 
diarrhée néonatale,Q3706830, , , , , , , , , , , , , , , , , , ,maladie infectieuse, 
pneumonie bactérienne,Q3776920,pneumonie,Q12192,"Q3664175,Tigécycline,azithromycine,cefdinir,cefpodoxime proxétil,ceftazidime,ceftizoxime,ceftriaxone,cloxacilline,céfaclor,céfamandole,céfazoline,céfixime,céfopérazone,céfotaxime,céfuroxime,céfépime,céphalexine,dicloxacilline,dirithromycine,doxycycline,gatifloxacine,linézolide,lévofloxacine,lévofloxacine hémihydratée,moxifloxacine,méticilline,trovafloxacine,télavancine","Q1052672,Q1082945,Q1453445,Q163901,Q165399,Q1989071,Q2313471,Q2325775,Q2365016,Q2552927,Q2601530,Q3664175,Q409262,Q411377,Q411417,Q413728,Q415167,Q415739,Q417968,Q420595,Q421713,Q422219,Q422442,Q424193,Q424940,Q47495791,Q544393,Q7695658,Q808845", , , , ,bactérie,Q10876, , ,"482.89,482.9",J15.9,C0004626,D018410,C26704, ,maladie des poumons d'origine bactérienne, 
fièvre de Haverhill,Q3798547,"arthrite,exanthème,fièvre,frissonnement,myalgie","Q170990,Q2260058,Q38933,Q474959,Q653197","benzylpénicilline,doxycycline,macrolide,streptomycine","Q192717,Q258450,Q422442,Q422687", , , , ,Streptobacillus moniliformis,Q3500345,"culture microbiologique,examen clinique,réaction en chaîne par polymérase,sérologie","Q1125312,Q176996,Q502159,Q835153",026.1,A25.1,C0152063, , , ,maladie,streptobacillose
stéatose pulmonaire,Q3824458, , , , , , , , , , , , , ,J69.1,C0032298,D011017, , ,maladie,pneumonie graisseuse
lymphome primitif des séreuses,Q3832899, , , , , , , , , , , , ,202.80,C83.8,C1292753,D054685,C6915,https://fr.wikipedia.org/wiki/Lymphome_primitif_des_s%C3%A9reuses, ,Lymphome primitif des séreuses
méningite  à pneumocoques,Q3854685, , , , , , , , , , , , ,320.1,G00.1,C0025295,D008586, , , , 
méningite tuberculeuse,Q3854687, , ,rifampicine,Q422652, , , , , , , , , , ,C0041318,D014390, ,https://fr.wikipedia.org/wiki/M%C3%A9ningite_tuberculeuse,maladie infectieuse, 
pneumopathie interstitielle non spécifique,Q3907637, , , , , , , , , , , , ,516.8,J84.8,C1290344, ,C35717, , ,PINS
infection à anaérobies,Q4065009, , , , , , , , , , , , ,041.84, ,C0854328, , , , , 
ankylostomose à Necator americanus,Q4118581,"Q102187266,crampe abdominale,diarrhée","Q102187266,Q3002092,Q40878","albendazole,mébendazole","Q411629,Q422194", , , , ,"Necator americanus,infection","Q166231,Q2433913", , ,126.9,B76.1,C0027528,D009332,C34838, , , 
distomatose à Heterophyes heterophyes,Q4137692,"adénopathie,constipation,diarrhée,douleur abdominale","Q178436,Q183425,Q40878,Q847726",praziquantel,Q424145, , , , ,Heterophyes heterophyes,Q135777,microscope optique,Q912313,121.6,B66.8,C0152071, ,C128389, , , 
hypodermose,Q4138775, , ,Q2743167,Q2743167, , , , ,infection,Q166231, , , , ,C0020607,D007000, , ,parasitose par les larves de  mouches Hypoderma,varron
infection à Gongylonema pulchrum,Q4143044,"anorexie,douleur,glossite,laryngite,pharyngite,stomatite","Q1194557,Q1324237,Q2085267,Q254327,Q81938,Q911386",albendazole,Q411629, , , , ,Gongylonema pulchrum,Q3719022,"endoscopie digestive haute,examen clinique","Q835153,Q938957", , , , , , , , 
infestations par les tiques,Q4199106, , , , , , , , , , , , , , ,C0040196,D013984, , , , 
paralysie à tiques,Q4223496, , , , , , , , , , , , , , ,C0040197,D013985, ,https://fr.wikipedia.org/wiki/Paralysie_par_piq%C3%BBre_de_tique,maladie transmise par les tiques,paralysie par piqûre de tique
myiase cutanée,Q4226389, , , , , , , , , , , , , ,B87.0,C0027031, , , , , 
infection à Cochliomyia hominivorax,Q4236559, , , , , , , , ,infection,Q166231, , , , ,C0036465,D012610, , , , 
pyélonéphrite xanthogranulomateuse,Q4243298, , , , , , , , , , , , ,582.89, ,C0034188,D011705,C123038, , , 
mansonellose,Q4280605, , ,ivermectine,Q415178, , , , ,infection,Q166231, , , ,B74.4,C0024759,D008368,C84882, ,maladie, 
infection du système nerveux central,Q4316437, , , , , , , , , , , , ,349.89, ,C0007684,D002494,C27582, , , 
maladie de Pogosta,Q4346007,"arthralgie,arthrite,céphalée,exanthème,fièvre,frissonnement,myalgie","Q170990,Q2260058,Q38933,Q474959,Q653197,Q683498,Q86", , , , , , ,Virus de Sindbis,Q2302993,"examen clinique,méthode immuno-enzymatique ELISA","Q332126,Q835153", , , , , , , ,"fièvre de Carélie,maladie d'Okelbo"
Pédiculose corporelle,Q4364722, , , , , , , , , , , , ,132.1,B85.1,C0030758, , ,https://fr.wikipedia.org/wiki/P%C3%A9diculose_corporelle, , 
infection à pneumocoques,Q4366062, , ,"Phénoxyméthylpénicilline,Q5119441,ampicilline,ceftriaxone,lincomycine","Q244150,Q421713,Q422215,Q423428,Q5119441", , , , ,Streptococcus pneumoniae,Q221179, , ,041.2, , ,D011008, , ,maladie, 
syngamose,Q4420034,"asthme,bronchite,hémoptysie,laryngite,pharyngite,trachéite","Q1194557,Q173022,Q2085267,Q35869,Q647099,Q946278","albendazole,ivermectine,mébendazole,thiabendazole","Q411629,Q415178,Q422194,Q424986", , , , ,Syngamus,Q16531229,"bronchoscopie,laryngoscopie,microscope optique","Q2357917,Q237232,Q912313", , , , , , , , 
