diseaseLabel,symptomsLabel,treatmentLabel,differentFromLabel,riskLabel,causeLabel,diagnosisLabel,icd9,icd10,umls,mesh,nci,article
Q55781547, , , , , , , ,Q77.2,"C1861196,C1861197",C536517, , 
Q55781552, , , , , , , , ,"C1861168,C2931366","C536904,C566054", , 
Q55781554, , , , , , , ,Q87.2,"C1861166,C2931515",C537511, , 
Q55781581, , , , , , , ,Q74.8,C1860805,C536619, , 
Q55781582, , , , , , , ,Q74.8,"C1860804,C2930940","C535585,C536564", , 
Q55781584, , , , , , , ,Q74.0,C1860773,C566022, , 
Q55781589, , , , , , , ,Q78.5,C1860615,C536935, , 
Q55781590, , , , , , , ,Q82.4,C1860605,C536576, , 
Q55781602, , , , , , , ,Q87.8,"C1860471,C2931232",C537497, , 
Q55781605, , , , , , , ,Q87.5,C1860464,C536344, , 
Q55781611, , , , , , ,520.8,Q75.4,C0457013,C536695, , 
Q55781623, , , , , , , ,Q87.8,C0796125,C563111, , 
Q55781627, , , , , , , ,Q87.8,C1860166,C535665, , 
Q55781628, , , , , , , ,Q87.0,C0265303,C537287, , 
Q55781629, , , , , , , ,E27.1,C1859978,C565976, , 
Q55781634, , , , , , , ,Q87.8,C1859967,C537018, , 
Q55781635, , , , , , , ,Q75.8,C1859964,C535967, , 
Q55781636, , , , , , ,275.49,E20.1,"C0271870,C2932717",C548077, , 
Q55781637, , , , , , , ,Q87.8,C1859910,C537322, , 
Q55781641, , , , , , , ,E88.8,C2752074,C536582, , 
Q55781669, , , , , , , ,Q87.8,C1859711,C538401, , 
Q55781671, , , , , , , , ,C1859710,C535883, , 
Q55781677, , , , , , , , ,"C1859596,C2931125", , , 
Q55781682, , , , , , , ,Q87.8,C1859591,C565923, , 
Q55781685, , , , , , , ,Q87.8,C1859526,C537668, , 
Q55781692, , , , , , , ,Q87.1,C1859468,C535448, , 
Q55781693, , , , , , , ,Q87.8,C1859432,C536235, , 
Q55781694, , , , , , , ,Q77.8,C1859407,C565896, , 
Q55781695, , , , , , ,733.29, ,C0432239,C538128, , 
Q55781696, , , , , , , ,"Q68.3,Q68.4,Q68.5,Q68.8","C1096546,C1859394", , , 
Q55781698, , , , , , , ,Q87.5,C1859385,C565893, , 
Q55781699,ptosis palpebral, , , , , , ,Q87.8,"C0809936,C1859384",C537084, , 
Q17122962,Q19597858, ,Síndrome de Werner, , , , ,Q74.8,C1861099,C535564, , 
Q17124192, , , , , , , , , , , , 
Q17125068, , , , , , , ,Q87.8,C1855477,C535769, , 
Q17125239, , , , , , , ,I40.8, , , , 
Síndrome pontino lateral, , , , , , , , , , , , 
Q17125282, , , , , , , , , , , , 
Q17125786, , , , , , ,733.29,Q78.8,C0432254,C537343, , 
Q17126040, , , , ,efecto adverso, , , , , , , 
Q17126319, , , , , , , , , , , , 
Q17128230, , , , , , , ,Q87.8,C0796005,C537008, , 
Q17130620, , , , , , , , ,C0161456, , , 
Q17133302, , , , , , , , ,C1832434,C536713, , 
Q17141201, ,"Clioquinol,Econazol,Griseofulvina,Haloprogina,Ketoconazol,Miconazol,Q3359058,Q413586,Q850729,Sulconazol,Terbinafina,Tolnaftato,ciclopirox,itraconazol",Tinea, , , , , ,C0040247,D014005,C112181, 
Q17141594, , , , , , , ,E70.8,C0268514,C536479, , 
Q17141939, , , , , , , ,G54.5,"C0221759,C1510479", , , 
Q17142640, , , , , , , ,D89.8,C0238239, ,C7727, 
Q17143464, , , , , , , , ,C1970203,C567020, , 
Q17143593, , , , , , , , , , ,C99237, 
Q17144153, , , , , , ,759.89,Q87.0,C0796085,C538336, , 
Q17144183, , , , , , , , ,C0040445,D014086, , 
Q17144875, , , , , , , , ,CL480915,D053718,C85061, 
Q17145912, , , , , , , , , , , , 
Q17146775, , , , , , , , ,"C0020455,C0151669,C0541985,C1306857,C2048011",D006942,C34705, 
Q17147306, , , , , , , , , , , , 
fobia social específica, , , , , , , , , , , , 
Q17148020, , , , , , , , , , , , 
artritis juvenil idiopática sistémica, ,"Etanercept,Metotrexato,Prednisolona,anakinra,tocilizumab", , , , , ,M08.2,"C0087031,C1384600", ,C119031, 
Q17148651, , , , , , , , ,C0263358, , , 
Q17149251, , , , , , , , ,C0587044, , , 
Q17151226, , , , , , , , ,"C0455997,C0859974", , , 
Q17152451, , , , , , , , ,C4014934, ,C176703, 
Q17152512, ,alemtuzumab, , , , , ,C91.6,"C0023494,C2363142",D015461,"C4752,C70649", 
Q17153517, , , , , , , , ,C0751161, , , 
Q17153898, , , , , , , , ,C3163953, , , 
Q17154586, , , , , , , , ,C3274592, , , 
Q17155571, , , , , , , ,Q87.8,C1849649,C535829,C125418, 
Q17155582, , , , , , , , ,C0264614, , , 
Q17155680, , , , , , , , ,C0349719, , , 
Q17156972, , , , , , , , ,CL508387, , , 
Síndrome de macrocefalia-malformación capilar, , , , , , ,759.89,Q87.3,C1865285,C536142, , 
helmintiasis transmitida por el suelo, , , , ,Q5535279, , , , , , , 
Q17163513, , , , , , , , , , , , 
estenosis espinal lumbar, , , , , , , , , , , , 
Q17165269, , , , , , , , , , , , 
Q17326470,insuficiencia cardíaca, , , , , ,"428.2,428.20","I50.2,I50.20",C1135191,D054143, , 
Síndrome de Knobloch,nistagmo, , , , , ,759.89,Q15.8,C1849409,C537209, , 
Síndrome de asa aferente, , , , , , ,537.89, ,C0001727,D000343, , 
Q17521767, , ,Q17521769, , , , , , , , , 
Q17538998, , , , , , , ,G12.1,C1867005,C566695, , 
Q17539935, , , , , , , ,H90.5,"C1857342,C3806275", , , 
Lipomatosis encefalocraneocutánea,Q7005041, , , , , ,757.8,E88.2,C0406612,C535736,C4701, 
Q17540795, , , , , , , , ,"C1834818,C2931461",C537269, , 
Q17627190, , , , , , , ,"Q71.8,Q72.8,Q73.8",C0018987, ,C34674, 
Q17631462, , , , , , , , , , , , 
Linfoma plasmablástico, ,doxorrubicina, , , , , ,C83.3,C3472614,D000069293,C7224, 
Q17639642, , , , , , , , , , , , 
Q17640201, , , , , , , , ,"C0037579,C0334449",D012983,C3377, 
infección renal, ,"Q47495791,ciprofloxacino", , , , ,"590,590.9",N15.9,C0021313, , , 
Q17993333, , , , , , ,160.2,C31.0,"C0153476,C0740487", ,"C3540,C9332", 
Q18018210, , , , , , , , ,C0274702, , , 
Q18020133, , , , , , ,759.89,Q87.8,C0265263,C537916, , 
Q18020927, , , , , , , ,G11.8,C1859305,C565870, , 
lipotimia, , ,Kollaps, , , , , ,C0344329, , , 
Q18070807, , , , , , ,377.23,"H47.31,H47.319,Q14.2",C0393782,C535970, , 
Q18140710, , , , , , , , , ,D002573, , 
Q18199350,"debilidad muscular,sordera", , , , , , , , , , , 
Q18209712, , , , , , , , , , , , 
Q18209717, , , , , , , , ,C1860518,C566007, , 
Q18211695, , , , , , , , ,C0345309, , , 
enfermedad de la vulva, , , , , , , , ,C0042994,D014845,C27631, 
fiebre hemorrágica del Chapare,"artralgia,choque circulatorio,hemorragia,vómito", , , ,Chapare virus, , ,A96.8, , , , 
Q18350119, , , , , , , , ,CL508662,C000629404, , 
Q18357155, , , , , , , , ,C0267783, , , 
Q18358559, , , , , , , , , , , , 
Q18387306, , , , , , , , ,C0302254, , , 
Q18395602, , , , ,efecto adverso, , , ,C1631074, , , 
Q18405286, , , , , , , , , , , , 
Q18411789, , , , , , , , , , , , 
Q18411838, , , , , , , ,Q74.8,C1856728,C538189, , 
Q18412454, , , , , , , ,Q87.8,C1856095,C535327, , 
Q18424118, , , , , , ,277.89,E74.4,C0268194,C536654,C99015, 
Q18449898, , , , , , , , , , , , 
Q18452351, , , , , , , ,D68.2,C0015499,D005166,C98938, 
Q18455817, , , , , , ,288.09, ,C0272174,C562721, , 
Q18457101, , , , , , , , ,C4087189, , , 
Q18469530, , , , , , , , , , , , 
toxoplasmosis cerebral, , , , , , ,130.0, , ,D016781, , 
enfermedad del metabolismo mineral, , , , , , ,"275.8,275.9","E83,E83.0,E83.1,E83.2,E83.3,E83.4,E83.5,E83.8,E83.9", , , , 
Q18553199, , , , , , , , , , , , 
Q18553201, , , , , , ,020.8, ,C0275757, , , 
Q18553207,diarrea, , , , , , , , , , , 
enfermedad del tracto respiratorio inferior, , , ,fumar, , ,"478.1,478.19", ,C0029581, , , 
Q18553230,"choque circulatorio,escalofrío,hipotensión,náusea,raquialgia", , , , , , , , , , , 
Q18553231,hemorragia, , , ,infección, , ,A96.8, , , , 
Q18553238,"diarrea,estreñimiento,náusea,sangre en las heces,vómito", , , ,infección, , , , , , , 
Q18553243, , , , ,infección, , , , ,D050738, , 
Q18553246, , , , , , ,759.89,Q87.8,C0265269,C538132, , 
Q18553255, , , , , , , ,C64,"C0279702,C2750825,C3160732", , , 
Q18553256, , , , , , , ,D84.1,"C0001733,C3463916",C572568, , 
Q18553281, , , , , , , , , , , , 
Q55781700, , , , , , , ,Q87.8,C0796282,C537959, , 
Q55781701, , , , , , , ,Q87.8,C1859371,C537966, , 
Q55781702, , , , , , , ,Q87.1,"C1859359,C2931679",C537970, , 
Q55781704, , , , , , , ,Q87.1,"C2673861,C2931680","C537971,C567138", , 
Q55781717, , , , , , , ,Q87.2,C1859327,C535850, , 
Q55781720, , , , , , , ,"Q82.8,Q84.0",C1859316,C535336, , 
Q55781721, , , , , , , , ,C1859315,C538281, , 
Q55781723, , , , , , , ,G11.2,C0796123,C538283, , 
Q55781727, , , , , , , ,G11.1,C1859306,C535350, , 
Q55781731, , , , , , , ,Q87.8,C1859301,C535353, , 
Q55781749, , , , , , , ,G11.8,C1859093,C565850, , 
Q55781756, , , , , , , ,Q87.8,C1859082,C536541, , 
Q55781757, , , , , , , ,Q87.8,C1859081,C565844, , 
Q55781760,"Fisura palatina,Q55950207,hallux valgus", , , , , , ,Q87.8,C1857619,C565686, , 
Q55781762, , , , , , , ,Q87.8,"C1857587,C2931046",C535849, , 
Q55781764, , , , , , , ,Q87.8,C1857576,C565679, , 
Q55781769, , , , , , , , ,C1857568,C565674, , 
Q55781775, , , , , , , ,Q87.0,C1857511,C536455, , 
Q55781778, , , , , , , ,Q87.2,C1857492,C565665, , 
Q55781793, , , , , , , , ,C1857423, , , 
Q55781798, , , , , , , ,Q87.8,C1857352,C535985, , 
Q55781799, , , , , , , ,Q87.8,C1857351,C535771, , 
Q55781803, , , , , , , , ,"C1857341,C2931454", , , 
Q55781805, , , , , , , , ,C1857340,C535993, , 
Q55781806, , , , , , , ,Q87.8,C1857339,C565642, , 
Q55781807, , , , , , , , ,C1857338,C537305, , 
Q55781809, , , , , , , , ,C1857333,C538049, , 
Q55781811, , , , , , , , ,C1857332,C565637, , 
Q55781814, , , , , , , , ,C1857301,C535373, , 
Q55781824, , , , , , , , ,C1857227,C565619, , 
Q55781826, , , , , , , ,Q87.8,C1857226,C565618, , 
Q55781841, , , , , , ,756.59,Q77.7,C0432209,C537999, , 
Q55781844, , , , , , , , ,"C1857068,C2931012","C535757,C565606", , 
Q55781846, , , , , , , ,Q87.8,C1857053,C565605, , 
Q55781850, , , , , , , ,Q79.6,C1857038,C565600, , 
Q55781853, , , , , , , ,Q79.6,C1857034,C536200, , 
Q55781854, , , , , , , ,Q79.6,C2700425,C567527, , 
Q55781860, , , , , , , ,Q04.8,C1856973,C565594, , 
Q55781865, , , , , , , ,Q81.8,C1856969,C535492, , 
Q55781873, , , , , , , ,G40.8,C1856929,C535497, , 
Q55781875, , , , , , , ,Q87.5,C0796021,C537038, , 
Q55781881, , , , , , , , ,C1856896,C536383, , 
Q55781884, , , , , , , ,Q87.8,"C1856892,C2931219", , , 
Q55781885, , , , , , , ,Q87.8,C1856891,C565578, , 
Q55781889, , , , , , , ,Q87.8,C1856871, , , 
Q55781891, , , , , , , ,Q87.0,C1856761,C565567, , 
Q55781892, , , , , , , ,Q87.8,C1856727,C537226, , 
Q55781900, , , , , , , ,Q75.8,"C1856687,C2931720",C538063, , 
Q55781908, , , , , , , ,Q87.8,C1856466,C537683, , 
Q55781918, , , , , , , ,Q99.1,C1856272,C565536, , 
Q55781919, , , , , , ,759.89,Q87.0,C0345382,C537290, , 
Q55781926, , , , , , , ,Q87.8,C1856198,C535623, , 
Q55781927, , , , , , , ,Q74.2,C1856197,C536885, , 
Q55781934, , , , , , , ,Q43.1,"C1856112,C2931452", , , 
Q55781936, , , , , , , ,Q43.1,C1856110,C535615, , 
Q55781943, , , , , , , , ,C1968717,C566888, , 
Q55781946, , , , , , , ,Q87.8,C1856052,C535406, , 
Q55781947, , , , , , , ,Q87.8,C1856051,C535770, , 
Q55781959, , , , , , , ,"M88.0,M88.8,M88.9",C0268414,C537701,C131861, 
Q55781961, , , , , , , ,E21.0,"C1832615,C1832645",C563375,C131853, 
Q55781964, , , , , , , , ,"C1855902,C2931676",C565492, , 
Q55781970, , , , , , , , ,"C1855860,C3278384", , , 
Q55781971, , , , , , , ,E29.1,C1855859,C543092, , 
Q55781976, , , , , , , ,Q75.4,C1855848,C537154, , 
Q55781981, , , , , , , ,Q87.8,C0795989,C563067, , 
Q55781986, , , , , , , , ,C1855788,C537364, , 
Q55781987, , , , , , , , ,C1855787,C536274, , 
Q55781999, , , , , , , ,Q87.8,C1855732,C538341, , 
Q55782003, , , , , , , ,Q87.8,"C0432364,C1855715",C535542, , 
Q55782025, , , , , , , ,Q77.8,C1855605,C537208, , 
Q55782031, , , , , , , ,Q87.8,C1855551,C538396, , 
Q55782035, , , , , , , ,Q74.8,"C1855536,C3278404",C537874, , 
Q55782036, , , , , , , ,Q74.8,C1855535,C537872, , 
Q55782038, , , , , , , , ,C1855523,C565442, , 
Q55782041, , , , , , , ,Q82.4,C1855504,C565440, , 
Q55782055, , , , , , , ,Q87.8,C0796024,C537714, , 
Q55782066, , , , , , ,759.89,Q87.8,C1855425,C536022, , 
Q55782068, , , , , , , ,Q87.8,C1855348,C565411, , 
Q55782069, , , , , , , ,Q87.8,"C0268364,C1855347",C565410, , 
Q55782070, , , , , , , ,Q82.2,"C1855345,C3151493", , , 
Q55782071, , , , , , , ,Q87.8,C0796038,C538158, , 
Q55782074, , , , , , , ,Q87.8,C1855303,C537447, , 
Q55782075, , , , , , ,759.89,Q87.8,C0265249,C537444, , 
Q55782076, , , , , , , ,Q87.8,C0796080,C563095, , 
Q55782080, , , , , , , ,Q78.5,C1855243,C537350, , 
Q55782081, , , , , , , ,Q77.8,C1855229,C535798, , 
Q55782082, , , , , , , , ,C1855217,C565400, , 
Q55782084, , , , , , , ,Q78.5,C0432225,C537353, , 
Q55782085, , , , , , , , ,C1855188,C565398, , 
Q55782086, , , , , , , ,Q78.5,C1855175,C565396, , 
Q55782088, , , , , , , , ,C1834821,C563574, , 
Q55782097, , , , , , , ,Q87.1,C1855089,C537321, , 
Q55782098, , , , , , , ,Q87.8,"C0796061,C1855080","C536711,C537324", , 
Q55782100, , , , , , , ,Q87.8,"C1855078,C2931267",C536618, , 
Q55782102, , , , , , , ,Q87.8,C0796066,C537325, , 
Q55782103, , , , , , , , ,"C0796063,C2673414", , , 
Q55782107, , , , , , , , ,C1855053, , , 
Q55782113, , , , , , , , ,C1855034,C565376, , 
Q55782130, , , , , , ,259.8,G71.3,C1850718,C564972, , 
Q55782134, , , , , , , ,Q87.8,"C1850654,C2930978",C535675, , 
Q55782138, , , , , , , ,Q87.8,C1850553,C536401, , 
Q55782140, , , , , , , ,Q87.8,C1850552,C536402, , 
Q55782144, , , , , , , ,Q87.8,C0796088,C537388, , 
Q55782157, , , , , , , ,Q87.1,C1850338,C564935, , 
Q55782158, , , , , , , , ,C1850332,C564934, , 
Q55782160, , , , , , , ,Q82.4,"C0796093,C1275074",C537742, , 
Q55782162, , , , , , , ,Q87.2,C1850320,C564931, , 
Q55782165, , , , , , , ,Q87.8,C1850317,C537747, , 
Q55782168, , , , , , , , ,C1850303, , , 
Q55782174, , , , , , , , ,C1850268,C536272, , 
Q55782176, , , , , , , , ,C1850186,C564923, , 
Q55782178, , , , , , , ,Q78.0,C1850184,C537558, , 
Q55782179, , , , , , , , ,C1850143,C536052, , 
Q55782182, , , , , , , , ,C1850140,C537706, , 
Q55782183, , , , , , ,759.89,Q87.5,"C1850105,C2711794",C564912, , 
Q55782185, , , , , , , , ,C1850103,C538094, , 
Q55782194, , , , , , , ,Q87.5,C1850040,C535550, , 
Q55782201, , , , , , , ,Q87.1,C1849929,C537889, , 
Q55782202, , , , , , , ,Q87.8,C1849928,C538357, , 
Q55782209, , , , , , , , ,C1849805,C535763, , 
Q55782220, , , , , , , , ,C3550661, , , 
Q55782221, , , , , , , ,Q87.2,C1849732,C564880, , 
Q55782226, , , , , , , ,Q87.8,C1849719,C564875, , 
Q55782235, , , , , , , ,Q56.2,C1849696,C564869, , 
Q55782238, , , , , , , ,Q87.0,C1849661,C564866, , 
Q55782242, , , , , , , ,Q22.6,C0344975,C562832,C99032, 
Q55782251, , , , , , , ,Q78.8,C1849523,C536251, , 
Q55782257, , , , , , , ,Q87.8,"C1849470,C2931776","C538217,C564856", , 
Q55782263, , , , , , , ,Q87.8,C1849432,C564849, , 
Q55782280, , , , , , , ,Q87.8,C1849401,C564841, , 
Q55782294, , , , , , , ,Q87.1,C1849382,C537611, , 
Q55782295, , , , , , , ,Q87.8,C1849348,C535677, , 
Q55782298, , , , , , , ,Q87.8,C0796142, , , 
Q55782299, , , , , , , ,Q78.8,C0265292, , , 
Q55782323, , , , , , , ,G11.8,C1849088,C564802, , 
Q55782325, , , , , , , ,Q87.8,C1849069,C564799, , 
Q55782326, , , , , , ,756.9,Q77.7,C0432222,C535782, , 
Q55782327, , , , , , , ,Q77.7,C1849053,C564796, , 
Q55782329, , , , , , , ,Q77.7,C0432213,C562958, , 
Q55782334, , , , , , , ,E72.1,"C0268624,C2931746",C538141, , 
Q55782335, , , , , , , ,Q82.0,C1802405,C538142, , 
Q55782337, , , , , , , , ,C1848932,C564788, , 
Q55782339, , , , , , , , ,C1848909,C536945, , 
Q55782341, , , , , , , , ,"C1848903,C2931509","C536952,C537496", , 
Q55782348, , , , , , , ,Q77.2,"C1848863,C2931227", , , 
Q55782352, , , , , , , ,Q87.8,C1848816,C564769, , 
Q55782355, , , , , , , , ,C1848813,C536908, , 
Q55782356, , , , , , , ,Q87.8,C1848812,C536907, , 
Q55782367, , , , , , , , ,"C1848744,C3279457,C3502453",C564760, , 
Q55782368, , , , , , , ,Q87.0,C1848743,C564759, , 
Q55782374, , , , , , , ,Q87.2,C1848651,C535612, , 
Q55782375, , , , , , , ,Q87.2,"C1848650,C2931370","C536934,C564757", , 
Q55782390, , , , , , , ,Q22.6,C1848587,C535682, , 
Q55782398, , , , , , , , ,C1848470,C536699, , 
Q55782399,Q567852, , , , , , ,Q87.8,C1848463,C536700, , 
Q55782401, , , , , , , ,Q87.0,C1848439,C537448, , 
Q55782410, , , , , , , , ,"C1848221,C2746068,C3806579",C535532, , 
Q55782413, , , , , , , , ,C1848171,C537921, , 
Q55782417, , , , , , , ,Q77.7,C1848097,C564714, , 
Q55782425, , , , , , , ,Q87.8,C1846242,C564570, , 
Q55782429, , , , , , , , ,C1846169,C564561, , 
Q55782430, , , , , , , ,Q77.7,C1846148,C536671, , 
Q55782438, , , , , , , ,Q78.2,C1845919, , , 
Q55782449, , , , , , , ,Q87.8,C1845450,C564510, , 
Q55782453, , , , , , , ,Q87.1,C1845118, , , 
Q55782482, , , , , , , , ,C2749007,C567580, , 
Q55782485, , , , , , , , ,C3151781, , , 
Q55782493, , , , , , , ,Q87.8,C3275487, , , 
Q55782495, , , , , , , ,Q99.8,C3275521, , , 
Q55782500, , , , , , , ,Q87.0,C3806742, , , 
Q55782505, , , , , , , , ,C4225422, , , 
Q55782507, , , , , , , , ,C0796218, , , 
Q55782508, , , , , , , ,Q87.8,C4085243, , , 
Q55782513, , , , , , , ,Q87.8,C1866985, , , 
Q55782515, , , , , , , , ,C4311049, ,C177544, 
Q55782525, , , , , , , , ,C4310810, , , 
Q55782531, , , , , , , ,Q11.2,C1844948,C564457, , 
Q55782532, , , , , , , ,Q87.8,"C1844935,C2931745","C535465,C538135", , 
Q55782534, , , , , , , ,Q75.4,C1844918,C537102, , 
Q55782541, , , , , , , ,Q42.9,C0266190,C562562,C101024, 
Q55782545, , , , , , , , ,C1844680,C564435, , 
Q55782559, , , , , , , ,Q04.2,C1844016,C564409, , 
Q55782562, , , , , , , ,Q87.8,"C1843994,C2931285", , , 
Q55782585, , , , , , , ,G82.1,C2745996,C537058, , 
Q55782587, , , , , , , ,Q87.5,C1839729,C564101, , 
Q55782588, , , , , , , ,Q70.0,C1839728, , , 
Q55782602, , , , , , , ,Q87.8,"C1839464,C2931064",C535926, , 
Q55782603,"Micrognatia,Q27677677,Q4009452,comunicación interauricular,pie equinovaro", , , , , , ,Q87.8,C1839463,C536942, , 
Q55782612, , , , , , , ,G11.4,"C1839267,C2931291",C536692, , 
Q55782619, , , , , , , ,Q77.8,C0796172,C563124, , 
Q55782693, , , , , , , ,Q73.8,C1839123,C536936, , 
Q55782695, , , , , , , , ,"C1839115,C2931228", , , 
Q55782717, , , , , , , ,G71.3,C1839028,C564026, , 
Q55782721, , , , , , , ,G71.3,C3151898, , , 
Q55782726, , , , , , , ,K59.1,C1838912,C564019, , 
Q55782728, , , , , , , ,G71.3,C1838876,C564017, , 
Q55782751, , , , , , , ,Q87.8,C3151959, , , 
Q55782752, , , , , , , , ,C1838854,C564013, , 
Q55782753, , , , , , , ,Q77.8,C1838781,C535779, , 
Q55782818, , , , , , , ,Q56.3,"C1838611,C2931233", , , 
Q18553282, , , , , , , , , , , , 
Q18553289, , , , , , ,335.19,G12.1,"C0393538,C2931358",C536879,C156310, 
Q18553298, , , , , , , , , , , , 
Q18553299, , , , , , , ,Q56.1,C3151055,C566130, , 
Q18553300, , , , , , , ,C73,C1833921,C536911,C46099, 
Q18553302, , , , , , , ,Q87.1,C0432233,C536820,C75109, 
Q18553304, , , , , , , , , , , , 
Q18553306, , , , , , , , , ,C535523, , 
Q18553311, , , , , , , ,H90.3,C1848294,C564727, , 
Q18553320, , , , , , , ,H35.5,C3150833, , , 
Q18553321, , , , , , , ,E74.0,C3150754, , , 
Q18553324, , , , , , , ,G71.2, , , , 
tuberculosis extrapulmonar, , , , , , , , , , , , 
tuberculosis abdominal, , , , , , , , , , , , 
Q18553335, , , , , , , , , ,C563168,C7542, 
tumor benigno del sistema respiratorio, , , , , , , , , , , , 
neoplasia del tracto biliar, , , , , , , , ,C0345913,D001661,C4441, 
artrogriposis distal, , , , , , , , ,C1852597,C535384, , 
Q18553385, , , , , , , ,H35.5,"C2678493,C3888198",C567518, , 
Q18553387, , , , , , , , , , , , 
Defectos de nacimiento relacionados con el alcohol, , , , , , , , ,C3146244, ,C92727, 
Q18553396, , , , , , , , , , , , 
cáncer de un sistema de órganos, , , , , , , , , ,D009371, , 
cáncer del canal anal, , , , , , ,154.2, , , , , 
Q18553411, , , , , , , , , , , , 
Q18553413, , , , , , , ,G40.4, , , , 
Q18553415, , , , , , , , , , , , 
Q18553421, , , , , , , , , , ,C183524, 
Q18553422, , , , , , , ,E72.1,C1848578,C564747,C183525, 
trastorno metabólico de las vitaminas, , , , , , , , , , , , 
Deficiencia de folato cerebral, , , , , , ,266.2,G31.8,"C2751584,C4022901",C567791, , 
Q18553425, , , , , , , , , , , , 
Q18553428, , , , , , ,277.6,E72.8,C1291463, , , 
trastorno del metabolismo del glucógeno, , , , , , , , , , , , 
Q18553435, , , , , , , , , , ,C142173, 
Q18553437, , , , , , ,281.3,D51.0,"C0340957,C1394891",C563242, , 
Q18553441, , , , , , , , , ,D050174, , 
enfermedad genética autosómica, , , , , , ,758.5, , , , , 
Q18553463, , , , , , , ,E88.8,"C2700431,C3276276", , , 
Q18553466, , , , , , ,756.9,Q77.7,C0432194,C536637, , 
Q18553471, , , , , , , , ,C0393666, , , 
Q18553473, , , , , , , ,Q70.9,"C1861385,C3714899",C536223, , 
Q18553479, , , , , , , , ,C1832708,C537380, , 
Q18553481, , , , , , ,255.41,E71.3,"C0342871,C1849678",C536662,C170437, 
Q18553484, , , , , , , ,Q79.6,C1869122,C536201, , 
Q18553485, , , , , , , , ,C3827253, ,C111694, 
Q18553486, , , , , , , , ,C3828464, ,C111692, 
enfermedad de la válvula tricúspide, , , , , , ,397.0,"I07,I07.9","C0264776,C0264882", ,C78649, 
distonía generalizada, , , , , , ,"333.6,333.8,333.89","G24.1,G24.2","C0013423,C0154674,C0154675,C0393598,C0393601,C0752207",D004422,"C34564,C35437,C35438,C35527", 
distonía multifocal, , , , , , , , , , , , 
distonía cráneo-facial, , , , , , , , , , , , 
Q18553511, , , , , , ,333.99, , , , , 
Q18553519, , , , , , , , , , ,C5105, 
Q18553521, , , , , , , , , , , , 
Q18553532, , , , , , , ,G11.2,C0752123, , , 
Q18553533,"Q16566386,degeneración retiniana", , , , , , ,E88.8,C3281192, , , 
Q18553536, , , , , , , , , , , , 
Q18553537, , , , , , , , , , , , 
Q18553544, , , , , , , , , , , , 
Q18553545, , , , , , , , , , , , 
Q18553546, , , , , , , , , , ,C129927, 
Q18553547, , , , , , , , , , , , 
Q18553548, , , , , , , , , , ,C131575, 
Q18553551, , , , , , , , ,C0346363, ,C4551, 
Q18553554, , , , , , ,209.11, ,C0334298, ,C4138, 
Q18553559, , , , , , , , , , , , 
Q18553562, , , , , , , , , , , , 
carcinoma gastrointestinal, ,"5-fluorouracilo,Bevacizumab,Capecitabina,Imatinib,Oxaliplatino,Sunitinib", , , , , , ,C0151544, ,C96963, 
Q18553568, ,Q27270371, , , , , , ,C0349536, ,C4638, 
Q18553572, , , , , , , , , , , , 
Q18553581, , , , , , , , , , , , 
Q18553590, , , , , , , , , , ,C171267, 
