diseaseLabel,symptomsLabel,treatmentLabel,differentFromLabel,riskLabel,causeLabel,diagnosisLabel,icd9,icd10,umls,mesh,nci,article
aberrations of the eye, , , , , ,aberrometry, , ,C2717990,D057108, ,https://en.wikipedia.org/wiki/Aberrations_of_the_eye
Amphistomiasis, , , , , , , , ,C0276981, , ,https://en.wikipedia.org/wiki/Amphistomiasis
borreliosis, , , , ,infection, , , , ,D001899, , 
male anorexia, , , , , , , , , , , , 
intestinal neoplasm, , , , , , , , , ,D007414, , 
Aflatoxicosis, , , , ,aflatoxins, , , , , , , 
Androgen deprivation-induced senescence, , , , ,Androgen deprivation therapy, , , , , , ,https://en.wikipedia.org/wiki/Androgen_deprivation-induced_senescence
Amalgam tattoo, , , , ,adverse effect, , , , , , ,https://en.wikipedia.org/wiki/Amalgam_tattoo
dicarboxylic aminoaciduria, , , , , , , ,E72.0,C1857253,C536171, ,https://en.wikipedia.org/wiki/Dicarboxylic_aminoaciduria
cervical neuroendocrine carcinoma, , , , , , , , , , ,C128045,https://en.wikipedia.org/wiki/Neuroendocrine_carcinoma_of_the_cervix
Postmenopausal confusion, , , , , , , , , , , ,https://en.wikipedia.org/wiki/Postmenopausal_confusion
emphysematous cystitis, , , , , , , , , , , ,https://en.wikipedia.org/wiki/Emphysematous_cystitis
Hypertensive leukoencephalopathy, , , , , , , , , , , ,https://en.wikipedia.org/wiki/Hypertensive_leukoencephalopathy
Inflammatory fibroid polyp, , , , , , , , ,C0334113, , ,https://en.wikipedia.org/wiki/Inflammatory_fibroid_polyp
Nevus anemicus, , , , , , , , , , , ,https://en.wikipedia.org/wiki/Nevus_anemicus
Transitional cell carcinoma of the ovary, , , , , , , , ,"C1335184,C1335185,C1518237", ,"C40089,C5240,C7280",https://en.wikipedia.org/wiki/Transitional_cell_carcinoma_of_the_ovary
Transplant glomerulopathy, , , , , , , , ,C0403601, , ,https://en.wikipedia.org/wiki/Transplant_glomerulopathy
Twin Anemia-Polycythemia Sequence, , , , , , , , ,C0270239, , ,https://en.wikipedia.org/wiki/Twin_anemia-polycythemia_sequence
Wuchereria bancrofti filariasis,"edema,filarial elephantiasis,lymphedema", , , ,infection, , ,B74.0, , , , 
traditional serrated adenoma, , , , , , , , ,C1266025, , ,https://en.wikipedia.org/wiki/Traditional_serrated_adenoma
oncocytic adenoma, , , , , , , , , , , , 
atherogenic dyslipidemia, , , , , , , , , , , , 
facial cellulitis, , , , , , , , ,C4227637, , , 
Unna–Thost disease, , , , , , , , ,C4048704, , , 
Undifferentiated connective tissue disease, , , , , , , ,M35.8,C0409999,D000074079,C116776,https://en.wikipedia.org/wiki/Undifferentiated_connective_tissue_disease
Cervicogenic headache, , , , , , , , ,C0458101, , ,https://en.wikipedia.org/wiki/Cervicogenic_headache
Langer mesomelic dysplasia, , , , , , ,756.59,Q87.1,C0432230,C537267,C126876,https://en.wikipedia.org/wiki/Langer_mesomelic_dysplasia
epidural fibrosis, , , , , , , , ,C3203500, , , 
patterned macular dystrophy 2, , , , , , , , ,C1837029, , , 
sennetsu fever,"chills,enlargement of lymph nodes,hepatosplenomegaly,lymphadenopathy", , , ,Neorickettsia sennetsu, ,088.89, ,C0520779,C537582, , 
hemiasomatognosia, , , , , , , , ,C4049319, , , 
Bulbitis of duodenum, , , , , , , , ,C0948855, , , 
Q16637263, , , , , , , , , , , , 
atypical adenomatous hyperplasia, , , , , , , , ,C1332345, ,C5665,https://en.wikipedia.org/wiki/Atypical_adenomatous_hyperplasia
urothelial lesions, , , , , , , , ,C1519840, ,C39852, 
autosomal recessive axonal hereditary motor and sensory neuropathy, , , , , , , ,G60.0, , , , 
autosomal recessive intermediate Charcot-Marie-Tooth disease, , , , , , , ,G60.0, , , , 
inherited prion disease, , , , , , , ,A81.8, , , , 
Elpenor’s Syndrome, , , , , , , , , , ,C118170, 
vestibular disease, , , , , , , ,"H81,H81.9,H81.90",C0042594,D015837, ,https://en.wikipedia.org/wiki/Vestibulopathy
hair follicle neoplasm, , , , , , , , ,C0859920, ,C7367, 
orofaciodigital syndrome IX, , , , , , , ,Q87.0,C0796102,C557818, , 
acrofacial dysostosis Rodriguez type, , , , , , , ,Q75.4,C1860119,C538183, , 
"acrofacial dysostosis, Catania type", , , , , , , ,Q75.4,"C0796243,C2931762",C538182, , 
"acrofacial dysostosis, Patagonia type", , , , , , , ,Q75.4,C1866168,C538185, , 
distal 10q deletion syndrome, , , , , , , ,Q93.5,C2674937,C567182, , 
chromosome 15q11.2 deletion syndrome, , , , , , , ,Q93.5,C3810258,C557830, ,https://en.wikipedia.org/wiki/Burnside%E2%80%93Butler_syndrome
chromosome 15q13.3 microdeletion syndrome, , , , , , , ,Q93.5,C2677613,C567439, , 
chromosome 15q24 deletion syndrome, , , , , , , ,Q93.5,"C3150674,C3150675,C3697269",C579849, , 
chromosome 15q26-qter deletion syndrome, , , , , , , ,Q93.5,C2675463,C567232, , 
"chromosome 16p11.2 deletion syndrome, 220kb", , , , , , , ,Q93.5,"C1843898,C3150701,C3150702", , , 
chromosome 16p12.2-p11.2 deletion syndrome, , , , , , , ,Q93.5,C3150858, , , 
chromosome 17q12 deletion syndrome, , , , , , , ,Q93.5,C3281138, , ,https://en.wikipedia.org/wiki/17q12_microdeletion_syndrome
chromosome 17q23.1-q23.2 deletion syndrome, , , , , , , ,Q93.5,C3150607, , , 
chromosome 19q13.11 deletion syndrome, , , , , , , ,Q93.5,C2751651,C567810, , 
chromosome 1p32-p31 deletion syndrome, , , , , , , ,Q93.5,C3151036, , , 
3p- syndrome,ptosis, , , , , , ,Q93.5,"C0795806,C2931337", , , 
chromosome 3q13.31 deletion syndrome, , , , , , , ,Q93.5,"C2931338,C3809490",C536808, , 
chromosome 6pter-p24 deletion syndrome, , , , , , , ,Q93.5,C2675486,C567239, , 
chromosome 8q21.11 deletion syndrome, , , , , , , ,Q93.5,C3280231, , , 
chromosome Xp21 deletion syndrome, , , , , , ,277.6,Q99.8,C0795887, , , 
chromosome 2q32-q33 deletion syndrome, , , , , , , ,Q93.5,C2676739,C567350, , 
chromosome 16p11.2 duplication syndrome, , , , , , , ,Q92.3,"C3150155,C3553407,C3553408", , , 
chromosome 16p13.3 duplication syndrome, , , , , , , ,Q92.3,C3150708, , , 
chromosome 17p13.3 duplication syndrome, , , , , , , ,Q92.3,"C2750748,C3808300",C567705, , 
chromosome 17q12 duplication syndrome, , , , , , , ,Q92.3,C3281137, , , 
atypical Werner syndrome, , , , , , , ,E34.8, , , , 
episodic ataxia, , , , , , , ,G11.8,C1720189,C580065, ,https://en.wikipedia.org/wiki/Episodic_ataxia
chromosome 2q31.1 duplication syndrome, , , , , , , , ,C3150940, , , 
chromosome 3q29 microduplication syndrome, , , , , , , ,Q92.3,C2749873,C567626, , 
chromosome 5p13 duplication syndrome, , , , , , , ,Q92.3,C2750805,C567717, , 
chromosome Xp11.23-p11.22 duplication syndrome, , , , , , , ,Q99.8,C2749022,C567585, , 
oculoauricular syndrome, , , , , , , ,Q87.8,C2677500,C567416, ,https://en.wikipedia.org/wiki/Oculoauricular_syndrome
MEDNIK syndrome, , , , , , , , ,C1836330,C563739, ,https://en.wikipedia.org/wiki/MEDNIK_syndrome
Hypotrichosis with juvenile macular dystrophy, , , , , , , ,Q84.0,C1832162,C537698, ,https://en.wikipedia.org/wiki/Hypotrichosis_with_juvenile_macular_dystrophy
spinocerebellar ataxia type 7, , , , , , , ,G11.8,C0752125, ,C126562, 
spinocerebellar ataxia type 31, , , , , , , ,G11.8,C1861736,C566146,C176901, 
Diaphanospondylodysostosis, , , , , , , ,Q78.8,C1842691,C564305, , 
Schimke immuno-osseous dysplasia, , , , , , , ,Q77.7,C0877024,C536629,C135087,https://en.wikipedia.org/wiki/Schimke_syndrome
Autosomal recessive primary microcephaly, , , , , , , , ,C3553414, , , 
Brachymorphism-onychodysplasia-dysphalangism syndrome, , , , , , , ,Q87.1,C1862082,C536242, , 
Gingival fibromatosis-progressive deafness syndrome, , , , , , , ,H90.3,C1851112,C535886, ,https://en.wikipedia.org/wiki/Jones_syndrome
mandibulofacial dysostosis-microcephaly syndrome, , , , , , , ,Q87.0,C1864652,C537405, , 
cataract-intellectual disability-hypogonadism syndrome, , , , , , , ,Q87.8,C0796037,C536028, , 
Goldblatt syndrome, , , , , , , ,Q78.8,"C0018036,C2745953", , , 
mesomelic dwarfism-cleft palate-camptodactyly syndrome, , , , , , , ,Q78.8,"C1855273,C2930871", , ,https://en.wikipedia.org/wiki/Reardon-Hall-Slaney_syndrome
spondyloepiphyseal dysplasia tarda, , , , , , ,756.9,Q77.7,C1866717,C566658, , 
Zechi-Ceide Syndrome, , , , , , , ,Q87.8,C2752047,C567865, ,https://en.wikipedia.org/wiki/Zechi-Ceide_syndrome
Warsaw breakage syndrome, , , , , , ,759.89, ,C3150658, ,C164675,https://en.wikipedia.org/wiki/Warsaw_breakage_syndrome
mitochondrial complex I deficiency, , , , , , , ,G71.3,"C1838979,C2936907",C537475,C98994, 
mitochondrial complex II deficiency, , , , , , ,277.6,G71.3,C1855008,C565375, ,https://en.wikipedia.org/wiki/Mitochondrial_complex_II_deficiency
amelia, , , , , , , ,Q73.0,C0002447, ,C34370,https://en.wikipedia.org/wiki/Amelia_(birth_defect)
renal hypoplasia, , , , , , , ,"Q60.3,Q60.4,Q60.5","C0266295,C2608080", , ,https://en.wikipedia.org/wiki/Renal_hypoplasia
Angel-shaped phalango-epiphyseal dysplasia, , , , , , , ,Q78.8,C1739384,C536361, , 
Wiedemann-Steiner syndrome,"failure to thrive,hypertrichosis", , , , , , ,Q87.1,"C1854630,C2931294", , ,https://en.wikipedia.org/wiki/Wiedemann%E2%80%93Steiner_syndrome
Corneal-cerebellar syndrome, , , , , , , ,G11.1,C1849087,C535472, ,https://en.wikipedia.org/wiki/Corneal-cerebellar_syndrome
Isolated congenital asplenia, , , , , , , ,Q89.0,"C0685889,C1849084",C563028, ,https://en.wikipedia.org/wiki/Isolated_congenital_asplenia
Gomez and López-Hernández syndrome, , , , , , , ,Q07.8,C0795959, , ,https://en.wikipedia.org/wiki/G%C3%B3mez%E2%80%93L%C3%B3pez-Hern%C3%A1ndez_syndrome
Congenital bilateral perisylvian syndrome, , , , , , , ,Q04.3,C1845668, , ,https://en.wikipedia.org/wiki/Congenital_bilateral_perisylvian_syndrome
Weismann-Netter-Stuhl syndrome, , , , , , , ,Q77.8,C1862172,C537082, ,https://en.wikipedia.org/wiki/Weismann-Netter%E2%80%93Stuhl_syndrome
Spondylo-ocular syndrome, , , , , , , ,Q87.5,"C1853925,CL510501",C565285, ,https://en.wikipedia.org/wiki/Spondylo-ocular_syndrome
lethal congenital contracture syndrome, , , , , , , ,Q68.8, , , , 
mitochondrial complex III deficiency nuclear type 1, , , , , , , ,E88.8, , , , 
mitochondrial DNA depletion syndrome 2, , , , , , ,359.89,G71.3,"C3149750,C3501891",C563698,C185236, 
mitochondrial DNA depletion syndrome 3, , , , , , , , ,C3151513,C580039, , 
mitochondrial DNA depletion syndrome 5, , , , , , , ,G71.3,C2749864,"C567624,C580473", , 
mitochondrial DNA depletion syndrome 11, , , , , , , ,G71.3,C3554462, , , 
mitochondrial DNA depletion syndrome 13, , , , , , , ,E88.8,C3809592, ,C172095, 
multiple mitochondrial dysfunctions syndrome 1, , , , , , , ,E88.8,"C1854052,C3276432", , , 
multiple mitochondrial dysfunctions syndrome 4, , , , , , , , ,C4225348, , , 
multiple congenital anomalies-hypotonia-seizures syndrome 1, , , , , , , ,Q87.8,C3279775, ,C176896,https://en.wikipedia.org/wiki/Multiple_congenital_anomalies-hypotonia-seizures_syndrome
multiple congenital anomalies-hypotonia-seizures syndrome 2, , , , , , , ,Q87.8,C3275508, , , 
multiple congenital anomalies-hypotonia-seizures syndrome 3, , , , , , , ,Q87.8,C3809356, , , 
mosaic variegated aneuploidy syndrome 1, , , , ,aneuploidy, , , ,CN031748,C536987,C128192, 
amelogenesis imperfecta type 1G, , , , , , ,520.5,K00.5,"C0403549,C2931783",C538241, ,https://en.wikipedia.org/wiki/Enamel-renal_syndrome
Charcot-Marie-Tooth disease type 4K, , , , , , , ,G60.0,C4225246, , , 
cataract 45, , , , , , , ,Q12.0,C4225182, , , 
endocrine-cerebro-osteodysplasia syndrome, , , , , , , ,Q87.8,C2675227, , , 
chondrodysplasia-pseudohermaphroditism syndrome, , , , , , , ,Q87.1,C1838654,C536123, , 
cocoon syndrome, , , , , , , , ,C3150891, , , 
atrial heart septal defect 7, , , , , , , ,Q21.1,"C1862388,C3276096,C3502353", , , 
Bardet-Biedl syndrome 10, , , , , , , ,Q87.89,C1859568,C565919, , 
Bardet-Biedl syndrome 11, , , , , , , ,Q87.89,C1859569,C565920, , 
Bardet-Biedl syndrome 12, , , , , , , ,Q87.89,C1859570,C565921, , 
Bardet-Biedl syndrome 17, , , , , , , ,Q87.89,C3714980, , , 
Bardet-Biedl syndrome 18, , , , , , , ,Q87.89,C3806174, , , 
Bardet-Biedl syndrome 19, , , , , , , ,Q87.89,C3889475, , , 
cataract 32 multiple types, , , , , , , ,Q12.0,"C1413785,C1855179", , , 
cataract 8 multiple types, , , , , , , ,Q12.0,C1861833,C538285, , 
cataract 42, , , , , , , ,Q12.0,C1861830, , , 
cataract 41, , , , , , , ,Q12.0,"C1861826,C3805412", , , 
cataract 13 with adult i phenotype, , , , , , , ,Q12.0,"C0266539,C3805373", , , 
cataract 30, , , , , , , ,Q12.0,"C1861827,C3805411", , , 
cataract 25, , , , , , , ,Q12.0,C1854021, , , 
cataract 5 multiple types, , , , , , , ,Q12.0,"C0266537,C1861821",C535342, , 
cataract 7, , , , , , , ,Q12.0,C0344523, , , 
cataract 35, , , , , , , ,Q12.0,C2931470,C537298, , 
"3-methylglutaconic aciduria with deafness, encephalopathy, and Leigh-like syndrome", , , , , , , ,E71.1,C3553597, , , 
Charcot-Marie-Tooth disease type 1E, , , , , , , ,G60.0,"C1861669,C2931686,C3495591","C537986,C538078", , 
Charcot-Marie-Tooth disease recessive intermediate D, , , , , , , ,G60.0,C4015029, , , 
Charcot-Marie-Tooth disease X-linked dominant 6, , , , , , , ,G60.0,C3806702, , , 
cerebral hemisphere syndrome, , , , , , , , , , , , 
febrile schizophrenia, , , , , , , , , , , , 
POR deficiency, , , , , , , , , , ,C174439, 
elephantiasis, ,ivermectin, , ,"elephantiasis nostras,filarial elephantiasis,podoconiosis", , , ,C0013882,D004604,C34569,https://en.wikipedia.org/wiki/Elephantiasis
Multilocular cystic clear cell renal cell carcinoma, , , , , , ,189.0,C64,C0346249, ,C4524,https://en.wikipedia.org/wiki/Multilocular_cystic_renal_cell_carcinoma
Acquired cystic kidney disease-associated renal cell carcinoma, , , , , , , ,C64, , , ,https://en.wikipedia.org/wiki/Acquired_cystic_kidney_disease-associated_renal_cell_carcinoma
atrophodermia vermiculata, , , , , , , , ,C0263429, , ,https://en.wikipedia.org/wiki/Atrophodermia_vermiculata
Bare lymphocyte syndrome 2, ,Pegademase bovine, , , , , ,D81.6,C0242583, ,"C171268,C3895",https://en.wikipedia.org/wiki/Bare_lymphocyte_syndrome_type_II
passive smoking disease, , , , ,passive smoking, , , , , , , 
Gordon syndrome, , , , , , , , , ,C537288, ,https://en.wikipedia.org/wiki/Gordon_syndrome
wooden chest, , , , ,fentanyl toxicity, , , , , , ,https://en.wikipedia.org/wiki/Wooden_chest_syndrome
mycetoma, , , , , , , , ,C0024449,D008271,C85505,https://en.wikipedia.org/wiki/Mycetoma
Malar flush, , ,malar rash, , , , , ,C3550384, , ,https://en.wikipedia.org/wiki/Malar_flush
Inflammatory pseudotumor, , , , , , , , ,C0334121, , ,https://en.wikipedia.org/wiki/Inflammatory_pseudotumor
multinodular goiter, , , , , , , , ,C0342208, ,C131438,https://en.wikipedia.org/wiki/Multinodular_goitre
multiple pterygium syndrome,pterygium, , , , , ,759.89,Q79.8,C0265261,C537377,C101039,https://en.wikipedia.org/wiki/Autosomal_dominant_multiple_pterygium_syndrome
radioulnar synostosis, , , , , , ,755.53,Q74.0,"C0158761,C0431795",C562408, ,https://en.wikipedia.org/wiki/Radioulnar_synostosis
neurodegeneration with brain iron accumulation, , , , , , , ,G23.0,C2931845,C538421, ,https://en.wikipedia.org/wiki/Neurodegeneration_with_brain_iron_accumulation
Pulmonary carcinoid tumour, , , , , , , , ,C0280089, ,C4038,https://en.wikipedia.org/wiki/Pulmonary_carcinoid_tumour
Histoid leprosy, , , , , , , , ,C0343468, , ,https://en.wikipedia.org/wiki/Histoid_leprosy
Mukamel syndrome, , , , , , , , , , , ,https://en.wikipedia.org/wiki/Mukamel_syndrome
Iliopsoas bursitis, , , , , , , , ,C0559240, , ,https://en.wikipedia.org/wiki/Iliopsoas_bursitis
Intestinal varices, , , , , , , , ,C3203621, , ,https://en.wikipedia.org/wiki/Intestinal_varices
hyperprolactinemic SAHA syndrome, , , , , , , , , , , ,https://en.wikipedia.org/wiki/Hyperprolactinemic_SAHA_syndrome
Limb girdle syndrome, , , , , , , , , , , ,https://en.wikipedia.org/wiki/Limb_girdle_syndrome
Syndrome Without A Name, , , , , , , , , , , ,https://en.wikipedia.org/wiki/Syndrome_Without_A_Name
Neurofibromatosis type 3, , , , , , , , ,C2931480, , ,https://en.wikipedia.org/wiki/Neurofibromatosis_type_3
Locked twins, , , , , , , , , , , ,https://en.wikipedia.org/wiki/Locked_twins
Serratia infection, ,"cefepime,cefoperazone,cefotaxime,ceftazidime,ceftizoxime", , ,infection, , , , ,D016868, ,https://en.wikipedia.org/wiki/Serratia_infection
Hereditary sclerosing poikiloderma, , , , , , , ,Q82.8,"C0343094,C1275083",C562824, ,https://en.wikipedia.org/wiki/Hereditary_sclerosing_poikiloderma
melanotic neuroectodermal tumor, , , , , , , , ,C0206094,D017600,C3717,https://en.wikipedia.org/wiki/Melanotic_neuroectodermal_tumor_of_infancy
Refractory anemia with ring sideroblasts, , , , , , ,238.72,D64.3,C1264195, ,"C4036,C82616",https://en.wikipedia.org/wiki/Refractory_anemia_with_ring_sideroblasts
Trotter's syndrome, , , , ,nasopharynx carcinoma, , , , , , ,https://en.wikipedia.org/wiki/Trotter%27s_syndrome
orthostatic proteinuria, , , , , , ,593.6,R80.2,C0232867, , ,https://en.wikipedia.org/wiki/Orthostatic_albuminuria
Junctional nevus, , , , , , , , ,C0334433, ,C4231,https://en.wikipedia.org/wiki/Junctional_nevus
Multifocal lymphangioendotheliomatosis, , , , , , , ,D18.1, , , ,https://en.wikipedia.org/wiki/Multifocal_lymphangioendotheliomatosis
Johnson–McMillin syndrome, , , , , , , ,Q87.8,C0796002,C535882, ,https://en.wikipedia.org/wiki/Johnson%E2%80%93McMillin_syndrome
Jugular vein ectasia, , , , , , , , , , , ,https://en.wikipedia.org/wiki/Jugular_vein_ectasia
autosomal recessive distal spinal muscular atrophy 2, , , , , , , ,G12.2,C1854023,C535715, ,https://en.wikipedia.org/wiki/Distal_spinal_muscular_atrophy_type_2
Biemond syndrome, , , , , , ,759.89,Q87.8,C1862099,C566192, ,https://en.wikipedia.org/wiki/Biemond_syndrome
chromosome 15q11-q13 duplication syndrome, , , , , , , , , , ,C126692,https://en.wikipedia.org/wiki/Dup15q
McGillivray syndrome, , , , , , , ,Q87.0,C1865070,C566511, ,https://en.wikipedia.org/wiki/McGillivray_syndrome
chronic gastritis, ,troxipide, , , , ,"535.4,535.40,535.41", ,C0085695, ,C26929,https://en.wikipedia.org/wiki/Chronic_gastritis
Periorbital hyperpigmentation, , , , , , , , , , , ,https://en.wikipedia.org/wiki/Periorbital_hyperpigmentation
inflammatory arthritis, , , , , , , , ,C1562028, , ,https://en.wikipedia.org/wiki/Inflammatory_arthritis
Neonatal adrenoleukodystrophy, , , , , , , ,"E71.3,E71.511",C0282525, ,C99251,https://en.wikipedia.org/wiki/Neonatal_adrenoleukodystrophy
organ perforation, , ,"Perforated eardrum,perforation", , , , , ,C1709337,D000072663, ,https://en.wikipedia.org/wiki/Organ_perforation
Hyperplastic arteriolosclerosis, , , , , , , , , , , ,https://en.wikipedia.org/wiki/Hyperplastic_arteriolosclerosis
mandibuloacral dysplasia, , , , , , , ,Q87.5,C0432291, , ,https://en.wikipedia.org/wiki/Mandibuloacral_dysplasia
Acquired idiopathic generalized anhidrosis, , , , , , , , ,C0393920, , ,https://en.wikipedia.org/wiki/Acquired_idiopathic_generalized_anhidrosis
Nablus mask-like facial syndrome, , , , , , , ,Q93.5,C1842464,C536110, ,https://en.wikipedia.org/wiki/Nablus_mask-like_facial_syndrome
septic thrombophlebitis, , , , , , , , ,C0740341, , ,https://en.wikipedia.org/wiki/Septic_thrombophlebitis
Lyngstadaas syndrome, , , , , , , ,K76.8,C2931508,C537490, ,https://en.wikipedia.org/wiki/Lyngstadaas_syndrome
urinothorax, , , , , , , ,J94, , , ,https://en.wikipedia.org/wiki/Urinothorax
Sylvatic plague, , , , , , , , , , , ,https://en.wikipedia.org/wiki/Sylvatic_plague
Urban plague, , , , , , , , , , , ,https://en.wikipedia.org/wiki/Urban_plague
MBL deficiency, , , , , , ,279.19, ,"C1835140,C3280586",C563602, ,https://en.wikipedia.org/wiki/MBL_deficiency
Tight hymenal ring, , , , , , , , ,C0156387, , ,https://en.wikipedia.org/wiki/Tight_hymenal_ring
Microgyrus, , , , , , , , ,C2362742, ,C98988,https://en.wikipedia.org/wiki/Microgyrus
cervical agenesis, , , , , , , ,Q51.5, , , ,https://en.wikipedia.org/wiki/Cervical_agenesis
ABO hemolytic disease of the newborn, , , , , , , , , , ,C106273,https://en.wikipedia.org/wiki/Hemolytic_disease_of_the_newborn_(ABO)
Interstitial pregnancy, , , , , , , , , ,D065167, ,https://en.wikipedia.org/wiki/Interstitial_pregnancy
Pacemaker failure, , , , , , , , ,C0281929, , ,https://en.wikipedia.org/wiki/Pacemaker_failure
latent iron deficiency, , , , , , , , ,C0340950, , ,https://en.wikipedia.org/wiki/Latent_iron_deficiency
progestin-induced virilisation, , , , , , , , ,C0342517, , ,https://en.wikipedia.org/wiki/Progestin-induced_virilization
