diseaseLabel,symptomsLabel,treatmentLabel,differentFromLabel,riskLabel,causeLabel,diagnosisLabel,icd9,icd10,umls,mesh,nci,article
gonorrea,"disúria,dolor,dolor pelvià,dolor testicular,excreció,secreció vaginal","Q1052672,Q1087499,Q1639616,Q2365016,Q27089370,Q27122736,Q416154,Q417897,Q424940,Q544393,Q900898,amoxicil·lina,ampicil·lina,bacampicil·lina,benzilpenicil·lina,cefixima,cefotaxima,cefpodoxima,ceftizoxima,ceftriaxona,cefuroxima,ciprofloxacina,demeclociclina,eritromicina,ofloxacina,tetraciclina", , ,gonococ,"Cultiu microbiològic,microscopi òptic,reacció en cadena de la polimerasa",098,"A54,A54.9",C0018081,D006069,"C35730,C92950", 
rinitis,"cefalàlgia,congestió nasal,esternut,irritació nasal,rinorrea","Q1002165,Q13530468,Q28208887,Q415122,Q415433,Q417767,Q417813,Q48566767,efedrina,fenilpropanolamina,hiosciamina", , , , , ,J30,"C0035455,C2718128",D012220,C34986, 
carboncle,"Q3422583,diarrea,hematoquèzia,inflor,limfadenitis,nàusea,signes de meningisme,úlcera","Q13026783,ciprofloxacina,doxiciclina,eritromicina,estreptomicina,minociclina",Q8041051, ,"Bacillus anthracis,Q1935986","Cultiu microbiològic,Q11283449,exploració física,hemograma,microscopi òptic","022,022.8,022.9","A22,A22.9",C0003175,D000881,C84565, 
diftèria,"Q1495301,amigdalitis,febre,inflor,insuficiència cardíaca,mal de coll,neuropatia perifèrica,tos de gos","Q411462,ampicil·lina,antitoxina,azitromicina,benzilpenicil·lina,claritromicina,penicil·lina",Krup, ,Corynebacterium diphtheriae,"Cultiu microbiològic,exploració física,prova d'Elek","032,032.9","A36,A36.0,A36.1,A36.2,A36.3,A36.8,A36.9","C0010153,C0012546",D004165,C34541, 
tularèmia,"anorèxia,bronquitis,bubó,cefalàlgia,diarrea,dolor abdominal,enantema,enverinament,epistaxi,esplenomegàlia,exantema,febre,hepatomegàlia,limfadenitis,limfangitis,mal de coll,malestar,nàusea,pleuritis,pneumònia,traqueïtis,vòmit,úlcera","ciprofloxacina,doxiciclina,estreptomicina,tetraciclina", , ,Francisella tularensis,"Cultiu microbiològic,ELISA,Q25440532,Q73509494,exploració física,hemograma,reacció en cadena de la polimerasa",021.8, ,C0029835,D014406, , 
botulisme,"debilitat muscular,diplopia,disautonomia,disàrtria,insuficiència respiratòria aguda,meteorisme,midriasi,ptosi palpebral,restrenyiment,retenció urinària,visió borrosa,xerostomia","Q15409425,Q17148719,clindamicina,metronidazole", , ,"Clostridium botulinum,toxina botulínica", , ,A05.1,C0006057,D001906,C84599, 
hepatitis C,"Q1035226,anorèxia,artràlgia,ascites,cirrosi hepàtica,càncer,dolor abdominal,fatiga muscular,hepatitis,hipertensió portal,icterícia,nàusea,vòmit","Q15409409,Q19786991,Q19858657,Q22673321,Q25110523,Q27271958,Q39048038,Q408557,Q420056,Q7160789,Ribavirina,Simeprevir,boceprevir,daclatasvir,ledipasvir/sofosbuvir,ritonavir,sofosbuvir", , ,virus de l'hepatitis C,"ELISA,anàlisi de sang,biòpsia hepàtica,reacció en cadena de la polimerasa","070.41,070.54,070.7","B19.2,B19.20",C0019196,D006526,C3098, 
febre groga,"Anúria,Q5429401,Q56104212,anorèxia,artràlgia,bradicàrdia,calfred,cefalàlgia,cianosi,encefalitis,esplenomegàlia,fatiga muscular,febre,hemorràgia,hepatomegàlia,hiperèmia,hipotensió arterial,icterícia,inflor,melena,oligúria,taquicàrdia,vòmit", , , ,virus de la febre groga,"ELISA,cultiu viral,exploració física,reacció en cadena de la polimerasa","060,060.9","A95,A95.0,A95.1,A95.9",C0043395,D015004,C35547, 
toxoplasmosi,"encefalitis,esplenomegàlia,febre baixa,hepatomegàlia,hepatosplenomegàlia,limfadenopatia","clindamicina,cloroquina,cotrimoxazole,espiramicina,pirimetamina,sulfadiazina", , ,Toxoplasma gondii,"ELISA,Q2917785,exploració física,immunofluorescència","130,130.7,130.9","B58,B58.9",C0040558,D014123,C3418, 
legionel·losi,"calfred,cefalàlgia,febre,miàlgia,pneumònia,tos","Q1087499,Q2365016,Q424193,Q424940,Q47495791,azitromicina,ciprofloxacina,doxiciclina,eritromicina", , ,Legionella pneumophila,"Cultiu microbiològic,ELISA,hemograma,immunofluorescència,radiografia de tòrax,reacció en cadena de la polimerasa,tomografia computada",482.84,A48.1,C0023241,D007877,C128339, 
leptospirosi,"calfred,cefalàlgia,coagulació intravascular disseminada,enverinament,exantema,febre,insuficiència renal,miocarditis,miàlgia","Q2000876,amoxicil·lina,aprotinina,benzilpenicil·lina,cefotaxima,ceftriaxona,pentoxifil·lina", , ,Leptospira interrogans,"ELISA,Q73509494,anàlisi d'orina,anàlisi de sang,ecocardiografia,ecografia,electrocardiograma,exploració física,hemograma,immunofluorescència,microscopi òptic,punció lumbar,reacció en cadena de la polimerasa","100,100.0,100.9","A27,A27.0,A27.8,A27.9","C0023364,C0043102",D007922,C84825, 
rubèola,"exantema,fatiga muscular,febre,mal de coll", ,Q9325866, ,Rubivirus, ,056,"B06,B06.9",C0035920,D012409,C85051, 
brucel·losi,"anorèxia,artritis,esplenomegàlia,fatiga muscular,febre contínua,febre ondulant,hepatomegàlia,limfadenopatia,miàlgia,neuritis,orquitis","doxiciclina,estreptomicina,minociclina,rifampicina", , ,"Brucella,Brucella abortus,Brucella canis,Brucella melitensis,Brucella neotomae,Brucella suis","Cultiu microbiològic,ELISA,Q73509494,Q904197,anamnesi,exploració física,prova d'hemaglutinació passiva,reacció en cadena de la polimerasa","023,023.9","A23,A23.0,A23.1,A23.2,A23.3,A23.8,A23.9",C0006309,D002006,C84602, 
hepatitis A,"anorèxia,febre,hepatitis,icterícia,malestar,nàusea,vòmit", , , ,virus de l'hepatitis A,"ELISA,reacció en cadena de la polimerasa", , ,C0019159,D006506,C3096, 
tifus, , , , ,Rickèttsia, ,"080,081.0,081.9","A75,A75.0,A75.1,A75.2,A75.3,A75.9","C0041471,C0041472,C0041473,C0343758",D014438,"C84688,C84689", 
listeriosi,"Anisocòria,Q2669284,amigdalitis,avortament,conjuntivitis,diarrea,encefalitis,enverinament,esplenomegàlia,estrabisme,febre,hepatomegàlia,limfadenopatia,meningitis,meningoencefalitis,nàusea,ptosi palpebral,sang en la femta,sèpsia,vòmit","Q421670,amoxicil·lina,ampicil·lina,azitromicina,bacampicil·lina,cotrimoxazole,doxiciclina,gentamicina,vancomicina", , ,"Listeria grayi,Listeria ivanovii,Listèria,listèria monocitògena","Cultiu microbiològic,ELISA,Q65788354,exploració física,hemograma,reacció en cadena de la polimerasa",027.0,"A32,A32.0,A32.1,A32.7,A32.8,A32.9",C0023860,D008088,C82994, 
llengua blava, , , , ,virus de la llengua blava, , , , ,D001819, , 
abscés,"dolor,eritema,febre remitent,inflor","cefotetan,cefoxitina,metronidazole", , , ,"ecografia,tomografia computada","682.8,682.9", ,C0000833,D000038,C26686, 
psitacosi,"Q5383279,artràlgia,bradicàrdia,calfred,cefalàlgia,conjuntivitis,diarrea,esplenomegàlia,febre,hepatomegàlia,hipotensió arterial,insomni,labilitat afectiva,mal de coll,malestar,meningitis,miàlgia,nàusea,polineuropatia,restrenyiment,signes de meningisme,tos,vòmit","Q424940,azitromicina,doxiciclina", , ,Chlamydophila psittaci,"ELISA,anàlisi d'orina,biòpsia,exploració física,hemograma,immunofluorescència,radiografia de tòrax,reacció en cadena de la polimerasa,tomografia computada","073,073.9",A70,C0029291,D009956,C34873, 
Febre Q,"anorèxia,bradicàrdia,calfred,cefalàlgia,diarrea,dolor abdominal,dolor musculoesquelètic crònic,dolor toràcic,esplenomegàlia,exantema,febre,hepatomegàlia,hipotensió arterial,nàusea,tos,vòmit","Q2601859,azitromicina,doxiciclina,hidroxicloroquina,ofloxacina", , ,Coxiella burnetii,"ELISA,ecocardiografia,hemograma,immunofluorescència,reacció en cadena de la polimerasa",083.0,A78,C0034362,D011778,C34970, 
sarna,"exantema,febre,pruïja","(E)-crotamitó,Lindà,butòxid de piperonil,ivermectina,permetrina",Gurr, ,àcar de la sarna, ,133.0,B86, ,D012532,C34998, 
malaltia pel virus de Marburg,enverinament, , , ,"Q7296794,virus de Marburg","ELISA,Q18394182,cultiu viral,exploració física,immunofluorescència,reacció en cadena de la polimerasa",078.89,A98.3,C0024788,D008379,C84883, 
escarlatina,"Q56026208,Q7143005,amigdalitis,dolor abdominal,exantema,febre,limfadenopatia,llengua de gerd,mal de coll,taquicàrdia,vòmit","antihistamínic,cefalosporina,clindamicina,macròlid,penicil·lina,vancomicina",Q11832642, ,Streptococcus pyogenes,exploració física,"034,034.1","A38,A38.9","C0036285,C0343487",D012541, , 
herpes zòster,"butllofa,calfred,cefalàlgia,dolor neuropàtic crònic,febre,neuràlgia postherpètica,parestèsia","Q418594,aciclovir,famciclovir,gabapentina,piroliña,pregabalina", , ,virus de la varicel·la zòster, ,053,"B02,B02.9",C0019360,D006562,C71079, 
zoonosi, , , , , , , , , ,D015047, , 
virus del papil·loma humà, , , , ,Q69999790, ,079.4, ,C0343641, ,C27851, 
tracoma, ,"Q27160153,azitromicina,sulfacetamida,tetraciclina", , ,Chlamydia trachomatis,"Cultiu microbiològic,exploració física,immunofluorescència,reacció en cadena de la polimerasa","076,076.0,076.1,076.9","A71,A71.0,A71.1,A71.9","C0040592,C0153107,C0153108",D014141, , 
tripanosomosi africana,"Q1552457,Q24084959,anèmia,artràlgia,caquèxia,cefalàlgia,febre periòdica,inflor,malestar,mareig,signe de Winterbottom,taquicàrdia,trastorn del son","Q411582,Q416206,Q419753,Q425946,eflornitina", , ,"Q9396337,Trypanosoma brucei,Trypanosoma brucei rhodesiense","Q393294,exploració física,microscopi òptic,punció lumbar",086.5,"B56,B56.9",C0041228,D014353,C84541, 
erisipela,"calfred,cefalàlgia,eritema,febre,limfadenopatia,limfangitis","Q2636110,Q423369,Q424037,amoxicil·lina,ampicil·lina,azitromicina,benzilpenicil·lina,cefadroxil,cefalexina,cefixima,cefotaxima,ceftazidima,ceftriaxona,cefuroxima,ciprofloxacina,claritromicina,ofloxacina","Q7386583,rubèola", ,Streptococcus pyogenes,exploració física,035,A46,C0014733,D004886, , 
mononucleosi infecciosa,"Q102187500,amigdalitis,esplenomegàlia,exantema,febre,hepatomegàlia,leucocitosi,limfadenopatia,limfocitosi", ,Q1286848, ,"Human betaherpesvirus 5,Virus d'Epstein-Barr","ELISA,anàlisi de sang,exploració física,hemograma,reacció en cadena de la polimerasa",075,"B27,B27.0,B27.9",C0021345,D007244,C34726, 
condiloma acuminat, ,"Q22075831,Q27280825,Q6046446,imiquimod", ,fumar,virus del papil·loma humà, ,078.11,A63.0,"C0009663,C0554632",D003218,"C2960,C4820", 
síndrome postpòlio,"apnea del son,debilitat muscular", , , , , , ,G14,C0080040,D016262, , 
esquistosomosi,"calfred,diarrea,hematúria,nàusea", , , ,Schistosoma, ,120.8, ,C0029827,D012552,C35000, 
infecció urinària,"disúria,dolor abdominal,febre,hematúria,pol·laciúria","Q1052672,Q12415847,Q1638852,Q1639595,Q1639616,Q183554,Q203618,Q20817140,Q2365016,Q2601832,Q27107637,Q27252228,Q27264316,Q27283414,Q304570,Q3307752,Q3876717,Q3976824,Q411377,Q415843,Q417897,Q418725,Q421670,Q422669,Q423787,Q424193,Q424940,Q425152,Q47495774,Q47495791,Q48566821,Q553220,Q7636169,amfotericina B,amoxicil·lina,ampicil·lina,aztreonam,bacampicil·lina,carbenicil·lina,carindacil·lina,cefaclor,cefadroxil,cefalexina,cefalotina,cefamandole,cefapirina,cefazolina,cefepima,cefixima,cefoperazona,cefotaxima,cefotetan,cefoxitina,ceftazidima,ceftibutèn,ceftizoxima,ceftriaxona,cefuroxima,ciclacil·lina,cinoxacina,ciprofloxacina,cloxacil·lina,demeclociclina,dicloxacil·lina,doxiciclina,fluconazole,gentamicina,hexametilenotetramina,ofloxacina,sulfadiazina,sulfisoxazole,tobramicina,trimetoprim,àcid clavulànic,àcid nalidíxic", , , , ,595.0,N30.0,C0149523,D014552,"C26934,C50791", 
malaltia de Bornholm, , , , , , ,074.1,B33.0,C0032238,D011000, , 
chikungunya,"artràlgia,cefalàlgia,conjuntivitis,exantema,fatiga muscular,febre,miàlgia,nàusea,trastorn neurològic",antiinflamatori no esteroidal, , ,Chikungunya virus,"cultiu viral,exploració física,reacció en cadena de la polimerasa", ,A92.0,C0008055,D065632,C128422, 
cisticercosi, ,"albendazole,praziquantel", , ,infecció, ,123.1,"B69,B69.0,B69.1,B69.8,B69.9",C0010678,D003551,C34520, 
paracoccidioidomicosi, ,"Q407883,Q411229,amfotericina B", , ,infecció, ,116.1,"B41,B41.0,B41.7,B41.8,B41.9",C0030409,D010229,C34891, 
Q253332, ,"cloramfenicol,doxiciclina", , ,Rickettsia prowazekii,"ELISA,immunofluorescència",081.1,A75.1,C0006181, , , 
Q265420, , , , , , ,084.8, ,C0005681,D001742,C34426, 
Q319315,"Q5429401,calfred,cefalàlgia,dolor abdominal,encefalitis,exantema,febre,fotofòbia,hiperèmia,mal de coll,meningitis,meningoencefalitis,miàlgia,nàusea,vòmit", , , ,Colorado tick fever virus,"exploració física,hemograma,immunofluorescència,punció lumbar,reacció en cadena de la polimerasa,serologia",066.1,A93.2,C0009400,D003121, , 
giardiosi,"Q15729017,anorèxia,astènia,cefalàlgia,diarrea,dolor abdominal,flatulència,inflor abdominal,irritabilitat,nàusea,trastorn del son,vòmit","Nitazoxanida,Q1321320,Q2358146,Q2467555,Q417208,albendazole,metronidazole", , ,Giardia lamblia,"ELISA,immunofluorescència,microscopi òptic",007.1,A07.1,C0017536,D005873, , 
febre de la Vall del Rift,"Q65202123,artràlgia,cefalàlgia,ceguesa,coagulació intravascular disseminada,epistaxi,exantema,febre,hemorràgia,icterícia,melena,meningisme,meningoencefalitis,menorràgia,miàlgia,rigidesa del coll,sagnat d'estómac","Ribavirina,interferó", , ,Rift Valley fever virus,"ELISA,cultiu viral,reacció en cadena de la polimerasa", ,A92.4,C0035613,D012295,C128419, 
hepatitis E,"anorèxia,encefalopatia hepàtica,febre,hepatitis,hepatomegàlia,icterícia,insuficiència hepàtica aguda,nàusea,vòmit",Ribavirina, , ,virus de l'hepatitis E,"ELISA,reacció en cadena de la polimerasa", , ,C0085293,D016751, , 
salmonel·losi,"calfred,deshidratació,diarrea,dolor abdominal,febre,nàusea,rampa abdominal,vòmit","Q2920739,Ringer", , ,salmonel·la,Cultiu microbiològic,003.0,"A01.0,A01.1,A01.2,A01.3,A01.4,A02.0,A02.1,A02.2,A02.8,A02.9","C0036114,C0036117",D012480, , 
Q326663,"Q28868265,cefalàlgia,coma,confusió mental,fatiga muscular,febre,fotofòbia,miàlgia,nàusea,paràlisi,signes de meningisme,somnolència,vòmit","Q369648,Q410069,Q410346,Q423538,baclofèn,carbamazepina,diazepam,gabapentina,interferó,medicina hiperbàrica,niacina,ribonucleasa,teràpia amb immunoglobulina", , ,Q251824,"ELISA,cultiu viral",063.2,"A84.0,A84.1,A84.8,A84.9","C0014054,C0014061",D004675, , 
borm,"Q24084959,abscés,artràlgia,calfred,cefalàlgia,esplenomegàlia,febre,limfadenopatia,limfangitis,miàlgia,úlcera","amikacina,amoxicil·lina,ampicil·lina,cotrimoxazole,gentamicina,tobramicina",Sap, ,Burkholderia mallei,"Cultiu microbiològic,Q6744123,exploració física,hemograma,reacció en cadena de la polimerasa",024,A24.0,C0017589,D005896,C34638, 
hepatitis D,"hepatitis,nàusea,sobreinfecció", , , , ,"ELISA,anàlisi de sang,reacció en cadena de la polimerasa",070.52,B17.0,C0011226,D003699, , 
shigel·losi,"calfred,diarrea,dolor abdominal,febre,hematoquèzia,tenesme rectal","Probiòtic,azitromicina,ceftriaxona,ciprofloxacina,drotaverina,macròlid,quinolona", , ,"Shigella dysenteriae,Shigella flexneri,Shigella sonnei,Shigel·la,shigel·la de Boyd","Cultiu microbiològic,coprocultiu","004,004.0,004.1,004.2,004.3,004.9","A03,A03.0,A03.1,A03.2,A03.3,A03.8,A03.9","C0013371,C0302358,C0302359,C0302360,C0302361",D004405, , 
acariosi, ,imidacloprid, , , , ,"133,133.9","B88.0,B88.9",C0026229,D008924, , 
malaltia equina africana, , , , ,African horse sickness virus, , , , ,D000355, , 
dracunculosi,"erupció al·lèrgica urticarial,febre,miàlgia,nàusea,pruïja,vòmit",tiabendazole, , ,cuc de Guinea, ,125.7,B72,C0013100,D004320,C84677, 
febre de les trinxeres,"Q812671,artràlgia,cefalàlgia,debilitat muscular,diarrea,esplenomegàlia,exantema,febre,hepatomegàlia,hipersòmnia,hipotensió arterial,inflor,limfadenopatia,miàlgia,signes de meningisme,somnolència,taquicàrdia,vòmit","azitromicina,ceftriaxona,doxiciclina,gentamicina",pandèmia de grip de 1918, ,Bartonella quintana,"ELISA,Q904197,anamnesi,exploració física,hemograma,immunofluorescència,reacció en cadena de la polimerasa",083.1,A79.0,C0040830,D014205, , 
actinomicosi,"Q3150763,abscés,fatiga crònica idiopàtica,fístula","amoxicil·lina,ampicil·lina,benzilpenicil·lina", , ,"Actinomicetal,Actinomyces israelii","exploració física,microscopi òptic","039,039.9","A42,A42.0,A42.1,A42.2,A42.7,A42.8,A42.9",C0001261,D000196,C34350, 
Q428447,"deshidratació,diarrea,dolor abdominal,pèrdua de pes,rampa abdominal","azitromicina,cotrimoxazole,paromomicina,pirimetamina", , ,"Isospora belli,Isospora hominis","Q65788354,coprocultiu,exploració física,hemograma", ,A07.3,C0311386,D021865,C4076, 
Dirofilariosi,"calfred,febre,tos",ivermectina, , ,"Dirofilaria immitis,Dirofilaria repens,Dirofilaria tenuis,infecció",imatgeria mèdica,125.6,B74.8, ,D004184, , 
Q444662,"diarrea,dolor abdominal,pruïja", , , ,Dipylidium caninum,microscopi òptic, , , , , , 
Q448768,"febre,hepatomegàlia,malestar,tumor","albendazole,mebendazole", , ,Echinococcus multilocularis,"biòpsia,ecografia,exploració física,imatge per ressonància magnètica,tomografia computada",122.7,"B67.5,B67.6,B67.7","C0152069,C0948954",C536591, , 
parasitosi intestinal, , , , ,Q58339313, , , , ,D007411, , 
otitis, ,"Q47495791,azitromicina,cefdinir,ciprofloxacina,claritromicina", , , , , , ,C0699744,D010031,C27193, 
Q481392, , , , ,"Theileria,Theileria parva", ,136.8, ,C0039753,D013801, , 
coccidiosi, ,"Q1470932,Q27264391,Q27272407,Q27286710", , ,infecció, ,007.2, ,C0009187,D003048,C34493, 
pielonefritis, ,"Q21011231,Q2365016,Q424193,Q424940,Q553220,cefepima,ciprofloxacina", , , , ,590.80,"N10-N16,N12,N16",C0034186,D011704,C34965, 
pediculosi del cap,irritabilitat, , , , , ,132.0,B85.0,C0030757,D010373, , 
encefalitis de Sant Lluis,"cefalàlgia,coma,confusió mental,febre,miàlgia,nàusea,signes de meningisme,vertigen,vòmit", , , ,St. Louis encephalitis virus,"ELISA,exploració física,punció lumbar,reacció de neutralització,reacció en cadena de la polimerasa",062.3,A83.3,C0014060,D004674, , 
helmintosi, ,"Q1339032,Q27155583,albendazole,cambendazole,niclosamida,tiabendazole", , ,infecció, ,"120-129.99,128.8,128.9","B65-B83,B65.B83,B83.9",C0018889,D006373,C84751, 
angina de Ludwig, , , , , , ,528.3, ,C0024081,D008158, , 
Q614279, , , , ,Louping ill virus, ,063.1,A84.8,C0024025,D008146, , 
tuberculosis bovina, , , , ,infecció, , , , ,D014380, , 
Q622969,"inflamació,ptosi palpebral", , , , , ,376.01,H05.01,C0149507,D054517,C99000, 
blastomicosi, ,"Natamicina,Q407883,Q411229,amfotericina B,fluconazole", , , , ,"116,116.0","B40,B40.9","C0005716,C0005717",D001759,"C34428,C34429", 
malaltia per esgarrapada de gat,calfred, , , ,Bartonella henselae, ,078.3,A28.1,"C0007361,C0238909",D002372,C84620, 
rickettsiosi, ,"Q411646,cloramfenicol,doxiciclina,tetraciclina", , ,Rickèttsia, , , , ,D012282,C34991, 
malaltia de Chagas,"Q1754226,Q5066886,Q9296830,esplenomegàlia,hepatomegàlia,miocardiopatia,miocarditis","Q411582,benznidazole", , ,Trypanosoma cruzi,"exploració física,microscopi òptic",086.2,"B57,B57.0,B57.1,B57.2,B57.3,B57.4,B57.5","C0007932,C0041234",D014355,C84629, 
tinya del cuir cabellut, , , , , , ,110.0, ,"C0011640,C0040250",D014006,C34536, 
febre aftosa humana,exantema, , , , , ,074.3,B08.4,C0018572,D006232,C128439, 
malaltia de Whipple, , ,Q7993737, ,infecció, ,040.2,"K90.8+,K90.81,M14.8*","C0023788,C2930851",D008061,C85228, 
mol·lusc contagiós, ,cantaridina,mol·lusc, ,Molluscum contagiosum virus,"biòpsia,exploració física,microscopi òptic",078.0,B08.1,C0026393,D008976, , 
Q662016, , , , ,Q47400772, , , , ,D013555, , 
herpangina, , , , , , ,074.0,B08.5,C0019338,D006557, , 
otitis externa, ,"Q21011229,Q2651741,benzocaïna,cloramfenicol,ofloxacina,àcid acètic", , , , ,"380.1,380.10",H60,"C0021355,C0740437",D010032,C3299, 
Q681970, , ,"ORF,Orf,Österreichischer Rundfunk", ,Q2029700, ,051.2,B08.02,C0013570,D004474, , 
bejel,"Q24084959,cicatriu,limfadenopatia,periostitis","azitromicina,benzilpenicil·lina,doxiciclina", , ,Q3998407,"exploració física,immunofluorescència,microscòpia", , ,C0004945,D014211, , 
campilobacteriosi,"artràlgia,cefalàlgia,diarrea,dolor abdominal,enverinament,febre,miàlgia,rampa abdominal,sang en la femta,sèpsia","Q424193,azitromicina,ciprofloxacina,clindamicina,doxiciclina,gentamicina", , ,"Campilobàcter,Campylobacter jejuni",Cultiu microbiològic, , ,C0006818,D002169, , 
Febre recurrent, ,doxiciclina, , , , ,"087,087.9","A68,A68.0,A68.1,A68.9",C0035021,D012061, , 
limfogranuloma veneri,abscés, , , ,"Chlamydia trachomatis,Q20800254", ,099.1,A55,C0024286,D008219,C26822, 
leucoencefalopatia multifocal progressiva, ,Q421930, , ,Q1676563, ,046.3,A81.2,C0023524,D007968,C26815, 
febre de Lassa,"alopècia,ascites,cefalàlgia,coagulació intravascular disseminada,conjuntivitis,diarrea,dolor abdominal,dolor toràcic,edema,edema pulmonar,encefalopatia,enverinament,estomatitis,exantema,fatiga muscular,febre,hemorràgia,hemorràgia interna,hepatitis,hiperèmia,insuficiència cardíaca,mal de coll,miocarditis,miàlgia,nàusea,pleuritis,pneumònia,sordesa,tos,vertigen,vòmit,xoc hipovolèmic", , , ,Lassa virus,"cultiu viral,exploració física",078.89,A96.2,C0023092,D007835,C128418, 
Q3542008, , , , , , , , ,C0152744, , , 
neoplàsia del teixit connectiu, ,sunitinib, , , , , , ,C0027656,D009372, , 
Q3542016, , , , , , , , ,C0206093,D017599, , 
